workspace_path,accession,filename,sha256,size_bytes,files_api,role,download_url,url_resolution_status,bundled_historical_snapshot
02_processed_data/osdr_processed/OSD-420/GLDS-420_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-420,GLDS-420_rna_seq_differential_expression_GLbulkRNAseq.csv,d350f08e7313d699c75398cb2e21b2070e04187ed8fbed668267383b4fb3b505,19316724,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-420/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-420/download?source=datamanager&file=GLDS-420_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-690/GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-690,GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,be8c0e04f1d279b98cfab814dda33647cc8f9b66744274e13667dae59f37dc5a,40344553,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-690/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-690/download?source=datamanager&file=GLDS-620_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-239/GLDS-239_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-239,GLDS-239_rna_seq_differential_expression_GLbulkRNAseq.csv,854b981d93039fc7aa9691f3b68ce5ecb8d2405a93a00aea3045ff4dfd2fb41d,128495499,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-239/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-239/download?source=datamanager&file=GLDS-239_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-289/GLDS-289_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-289,GLDS-289_rna_seq_differential_expression_GLbulkRNAseq.csv,e0d21a7db902e98348bfedb567e492654d06930a5500a035ebac79f6fbcd77d4,67760862,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-289/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-289/download?source=datamanager&file=GLDS-289_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-686/GLDS-617_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-686,GLDS-617_rna_seq_differential_expression_GLbulkRNAseq.csv,a65b37788d82a03494e7ecb97d89ce6c5c3a3713bc820325adec9b107227e205,19207715,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-686/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-686/download?source=datamanager&file=GLDS-617_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-714/GLDS-638_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-714,GLDS-638_rna_seq_differential_expression_GLbulkRNAseq.csv,47608a63d4012e0d8f7803175c2673d96dfaa9da56724cdb5422716d07ca58d3,84583399,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-714/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-714/download?source=datamanager&file=GLDS-638_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-758,GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,f519bffbbc78df491b3bede3582ee8be90de69acdbe056f54a15cddada92f132,71249884,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-758/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-758/download?source=datamanager&file=GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-759,GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,3d7d654c9ccb2dc55969079a1e97fc12eb7cbc8d55e0747c91b3316250076e06,71851524,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-667/GLDS-606_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-667,GLDS-606_rna_seq_differential_expression_GLbulkRNAseq.csv,07a3913968acc6f141e8d1bd3cb99b0ccc2c4cff65dfd03e1b92c30c7b8e0412,143860025,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-667/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-667/download?source=datamanager&file=GLDS-606_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-899/GLDS-728_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-899,GLDS-728_rna_seq_differential_expression_GLbulkRNAseq.csv,231ed1956685acfb82138c31922686e09cdc4ef225f5df3bf42e76e9510d5bba,165236714,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-899/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-899/download?source=datamanager&file=GLDS-728_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-900/GLDS-729_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-900,GLDS-729_rna_seq_differential_expression_GLbulkRNAseq.csv,4a1b81d450d726123d3a849a20bd464f99e29b2d2b331428d39a03587e97272e,151799182,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-900/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-900/download?source=datamanager&file=GLDS-729_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
