Tissue,Pathway,EnsemblID,Gene_Symbol,EntrezID,Spaceflight_Log2FC,Meta_P_value,FDR_padj,n_missions,n_analysis_units,Flight_Samples_Count
Liver,BER,ENSMUSG00000030271,Ogg1,18294,0.0962469348678939,0.313036614046663,1.0,3,5,19
Liver,BER,ENSMUSG00000032298,Neil1,72774,-0.0602952878740249,0.994245097469626,1.0,3,5,19
Liver,BER,ENSMUSG00000035960,Apex1,11792,-0.083130040745671,0.634752563302273,1.0,3,5,19
Liver,BER,ENSMUSG00000002963,Pnkp,59047,0.161224039782506,0.165441331962644,1.0,3,5,19
Liver,BER,ENSMUSG00000024742,Fen1,14156,0.0985979769106363,0.540715890789606,1.0,3,5,19
Liver,NER,ENSMUSG00000028329,Xpa,22590,0.138477188737928,0.790922031807418,1.0,3,5,19
Liver,NER,ENSMUSG00000030094,Xpc,22591,0.0206507111045249,0.959728228154333,1.0,3,5,19
Liver,NER,ENSMUSG00000028426,Rad23b,19359,0.0016420559246927,0.39310007731176,1.0,3,5,19
Liver,NER,ENSMUSG00000031347,Cetn2,26370,0.0565072548057389,0.530804937217207,1.0,3,5,19
Liver,NER,ENSMUSG00000021694,Ercc8,71991,-0.016221372698959,0.2959680739543,1.0,3,5,19
Liver,NER,ENSMUSG00000054051,Ercc6,319955,0.021765088187607,0.885608196964666,1.0,3,5,19
Liver,NER,ENSMUSG00000024740,Ddb1,13194,0.0472804029377398,0.905836059200425,1.0,3,5,19
Liver,NER,ENSMUSG00000002109,Ddb2,107986,0.10106294773784,0.872276875778247,1.0,3,5,19
Liver,NER,ENSMUSG00000024382,Ercc3,13872,-0.0589143003119741,0.570199986088132,1.0,3,5,19
Liver,NER,ENSMUSG00000030400,Ercc2,13871,0.0591388534789404,0.876579335316663,1.0,3,5,19
Liver,NER,ENSMUSG00000034345,Gtf2h5,66467,0.0411725662951115,0.386199625987824,1.0,3,5,19
Liver,NER,ENSMUSG00000029387,Gtf2h3,209357,0.207538569973846,0.337875902593286,1.0,3,5,19
Liver,NER,ENSMUSG00000021639,Gtf2h2,23894,-0.056883186399252,0.938640557620129,1.0,3,5,19
Liver,NER,ENSMUSG00000001524,Gtf2h4,14885,0.0338096758921935,0.688622626317427,1.0,3,5,19
Liver,NER,ENSMUSG00000006599,Gtf2h1,14884,-0.0261198339570602,0.988026850941228,1.0,3,5,19
Liver,NER,ENSMUSG00000003549,Ercc1,13870,0.151589113262439,0.406499405366172,1.0,3,5,19
Liver,NER,ENSMUSG00000022545,Ercc4,50505,0.0910891741419552,0.395361939421287,1.0,3,5,19
Liver,NER,ENSMUSG00000026048,Ercc5,22592,0.0741561125826682,0.434747726521969,1.0,3,5,19
Liver,MMR,ENSMUSG00000032498,Mlh1,17350,0.070758525871378,0.505567069765795,1.0,3,5,19
Liver,MMR,ENSMUSG00000024151,Msh2,17685,-0.0685320061712729,0.994220617300553,1.0,3,5,19
Liver,MMR,ENSMUSG00000014850,Msh3,17686,0.0258336261309565,0.954479575111302,1.0,3,5,19
Liver,MMR,ENSMUSG00000005370,Msh6,17688,-0.0365918842311285,0.225176300978119,1.0,3,5,19
Liver,MMR,ENSMUSG00000079109,Pms2,18861,-0.129492439767905,0.259320792604699,1.0,3,5,19
Liver,FA,ENSMUSG00000032815,Fanca,14087,0.031109702757155,0.808828148712976,1.0,3,5,19
Liver,FA,ENSMUSG00000047757,Fancb,237211,0.0739942037257618,0.943176023739736,1.0,3,5,19
Liver,FA,ENSMUSG00000021461,Fancc,14088,0.246851156574787,0.461606328061021,1.0,3,5,19
Liver,FA,ENSMUSG00000007570,Fance,72775,0.0319481709399013,0.763901357063215,1.0,3,5,19
Liver,FA,ENSMUSG00000092118,Fancf,100040608,0.0162889301677237,0.720816343285194,1.0,3,5,19
Liver,FA,ENSMUSG00000028453,Fancg,60534,-0.137729542424261,0.708279038535511,1.0,3,5,19
Liver,FA,ENSMUSG00000004018,Fancl,67030,-0.0470487538162575,0.691858695939288,1.0,3,5,19
Liver,FA,ENSMUSG00000026429,Ube2t,67196,-0.162642986807918,0.499774799519796,1.0,3,5,19
Liver,FA,ENSMUSG00000055884,Fancm,104806,0.205590156143327,0.177887549059379,1.0,3,5,19
Liver,FA,ENSMUSG00000003662,Ciao1,26371,0.091547098493665,0.528069038510121,1.0,3,5,19
Liver,FA,ENSMUSG00000031879,Ciao2b,68523,-0.205561368020162,0.11369446895773,1.0,3,5,19
Liver,FA,ENSMUSG00000025384,Faap100,71885,-0.0404858590029975,0.646721565573434,1.0,3,5,19
Liver,FA,ENSMUSG00000073684,Faap20,67513,-0.0997327516734301,0.870081376498486,1.0,3,5,19
Liver,FA,ENSMUSG00000030493,Faap24,101831,-0.0541040853368575,0.803105749586155,1.0,3,5,19
Liver,FA,ENSMUSG00000034023,Fancd2,211651,0.111712722206419,0.614412248981353,1.0,3,4,16
Liver,FA,ENSMUSG00000039187,Fanci,208836,0.373121775599157,0.972444289893863,1.0,3,5,19
Lung,BER,ENSMUSG00000029591,Ung,22256,0.070177544898134,0.825661580782002,1.0,1,2,14
Lung,BER,ENSMUSG00000030271,Ogg1,18294,0.229676557121813,0.113184077877252,1.0,1,2,14
Lung,BER,ENSMUSG00000032298,Neil1,72774,-0.0925969919623468,0.562478771810265,1.0,1,2,14
Lung,BER,ENSMUSG00000035960,Apex1,11792,0.0705122287980912,0.693885561870934,1.0,1,2,14
Lung,BER,ENSMUSG00000002963,Pnkp,59047,0.157318392663099,0.181869201485948,1.0,1,2,14
Lung,BER,ENSMUSG00000024742,Fen1,14156,0.0690040630750457,0.626930436474748,1.0,1,2,14
Lung,NER,ENSMUSG00000028329,Xpa,22590,0.0992055884860185,0.51740523328396,1.0,1,2,14
Lung,NER,ENSMUSG00000030094,Xpc,22591,0.0175007336952485,0.917871724390156,1.0,1,2,14
Lung,NER,ENSMUSG00000028426,Rad23b,19359,0.0174373661066181,0.620206124476772,1.0,1,2,14
Lung,NER,ENSMUSG00000031347,Cetn2,26370,-0.0829181823630048,0.723461971304891,1.0,1,2,14
Lung,NER,ENSMUSG00000021694,Ercc8,71991,-0.0547039915154437,0.623660884440184,1.0,1,2,14
Lung,NER,ENSMUSG00000054051,Ercc6,319955,0.124841141831581,0.324544934170533,1.0,1,2,14
Lung,NER,ENSMUSG00000024740,Ddb1,13194,0.0912663819435417,0.195980695912561,1.0,1,2,14
Lung,NER,ENSMUSG00000002109,Ddb2,107986,0.172041497944575,0.210721371198174,1.0,1,2,14
Lung,NER,ENSMUSG00000024382,Ercc3,13872,-0.0357714743145361,0.726572948345969,1.0,1,2,14
Lung,NER,ENSMUSG00000030400,Ercc2,13871,0.134638404622122,0.62308030227305,1.0,1,2,14
Lung,NER,ENSMUSG00000034345,Gtf2h5,66467,-0.0595103301318058,0.812127461565694,1.0,1,2,14
Lung,NER,ENSMUSG00000029387,Gtf2h3,209357,-0.0362448978887934,0.864728331412898,1.0,1,2,14
Lung,NER,ENSMUSG00000021639,Gtf2h2,23894,-0.0838183205641166,0.428236574779592,1.0,1,2,14
Lung,NER,ENSMUSG00000001524,Gtf2h4,14885,-0.0491878452669954,0.699277419191999,1.0,1,2,14
Lung,NER,ENSMUSG00000006599,Gtf2h1,14884,0.0410761899661614,0.570230706635042,1.0,1,2,14
Lung,NER,ENSMUSG00000003549,Ercc1,13870,0.0931667549100606,0.509489688290924,1.0,1,2,14
Lung,NER,ENSMUSG00000022545,Ercc4,50505,0.048224135922392,0.713920238384194,1.0,1,2,14
Lung,NER,ENSMUSG00000026048,Ercc5,22592,-0.092308069590095,0.360055750786922,1.0,1,2,14
Lung,MMR,ENSMUSG00000032498,Mlh1,17350,0.0598316221009661,0.638317398614789,1.0,1,2,14
Lung,MMR,ENSMUSG00000024151,Msh2,17685,0.0809629130526938,0.381138450947813,1.0,1,2,14
Lung,MMR,ENSMUSG00000014850,Msh3,17686,0.107559794346224,0.347478943332581,1.0,1,2,14
Lung,MMR,ENSMUSG00000005370,Msh6,17688,-0.0606696552097448,0.604111083416171,1.0,1,2,14
Lung,MMR,ENSMUSG00000079109,Pms2,18861,-0.01837093217128,0.954025415563873,1.0,1,2,14
Lung,FA,ENSMUSG00000032815,Fanca,14087,0.0249563781738515,0.848459988873671,1.0,1,2,14
Lung,FA,ENSMUSG00000047757,Fancb,237211,0.0003564338919204,0.947389520120092,1.0,1,2,14
Lung,FA,ENSMUSG00000021461,Fancc,14088,0.0517755130846966,0.778686777025247,1.0,1,2,14
Lung,FA,ENSMUSG00000007570,Fance,72775,0.0592561492470188,0.650066874038256,1.0,1,2,14
Lung,FA,ENSMUSG00000092118,Fancf,100040608,-0.0555151485219099,0.717561360628518,1.0,1,2,14
Lung,FA,ENSMUSG00000028453,Fancg,60534,-0.0908569715025058,0.649620765966262,1.0,1,2,14
Lung,FA,ENSMUSG00000004018,Fancl,67030,0.157513540317496,0.20120392652691,1.0,1,2,14
Lung,FA,ENSMUSG00000026429,Ube2t,67196,-0.300127650574091,0.323605147602802,1.0,1,2,14
Lung,FA,ENSMUSG00000055884,Fancm,104806,-0.11676463640849,0.556846558527176,1.0,1,2,14
Lung,FA,ENSMUSG00000003662,Ciao1,26371,-0.0680175426102116,0.734137869905954,1.0,1,2,14
Lung,FA,ENSMUSG00000031879,Ciao2b,68523,-0.0772753847669392,0.771032390889956,1.0,1,2,14
Lung,FA,ENSMUSG00000025384,Faap100,71885,0.0338371650495636,0.813198986557699,1.0,1,2,14
Lung,FA,ENSMUSG00000073684,Faap20,67513,0.169275488306874,0.185268965242346,1.0,1,2,14
Lung,FA,ENSMUSG00000030493,Faap24,101831,-0.0541071578933086,0.717853279512714,1.0,1,2,14
Lung,FA,ENSMUSG00000034023,Fancd2,211651,0.217608410791164,0.380286954712944,1.0,1,2,14
Lung,FA,ENSMUSG00000039187,Fanci,208836,0.119511520075627,0.666528121363084,1.0,1,2,14
Mammary gland,BER,ENSMUSG00000029591,Ung,22256,-0.0632372496083835,0.835216140728103,0.987289691358937,1,2,10
Mammary gland,BER,ENSMUSG00000030271,Ogg1,18294,0.235735631594724,0.0322894550977012,0.394866333046635,1,2,10
Mammary gland,BER,ENSMUSG00000032298,Neil1,72774,0.11905983541064,0.364540266048373,0.821260441739603,1,2,10
Mammary gland,BER,ENSMUSG00000035960,Apex1,11792,0.434649276421247,0.0441989815380625,0.431749998115087,1,2,10
Mammary gland,BER,ENSMUSG00000002963,Pnkp,59047,0.112083409012883,0.260992006857108,0.740405677453485,1,2,10
Mammary gland,BER,ENSMUSG00000024742,Fen1,14156,0.061635264520742,0.843708734858779,0.987893165297086,1,2,10
Mammary gland,NER,ENSMUSG00000028329,Xpa,22590,-0.106959238184312,0.19968367377951,0.683820808397231,1,2,10
Mammary gland,NER,ENSMUSG00000030094,Xpc,22591,0.0197730940529798,0.808998309110789,0.983471754087628,1,2,10
Mammary gland,NER,ENSMUSG00000028426,Rad23b,19359,-0.042797687867715,0.869220807301796,0.990706459693287,1,2,10
Mammary gland,NER,ENSMUSG00000031347,Cetn2,26370,0.234811045549718,0.144393914111528,0.613970529874307,1,2,10
Mammary gland,NER,ENSMUSG00000021694,Ercc8,71991,0.146972760198388,0.0873606691214578,0.523263574931577,1,2,10
Mammary gland,NER,ENSMUSG00000054051,Ercc6,319955,-0.372578396663084,0.0843460001702702,0.51933828797359,1,2,10
Mammary gland,NER,ENSMUSG00000024740,Ddb1,13194,0.0061121743221846,0.964090261079168,0.997440296406602,1,2,10
Mammary gland,NER,ENSMUSG00000002109,Ddb2,107986,-0.19848181819803,0.258998103207789,0.738658116097911,1,2,10
Mammary gland,NER,ENSMUSG00000024382,Ercc3,13872,0.1473457480596,0.167066506704168,0.642783548721974,1,2,10
Mammary gland,NER,ENSMUSG00000030400,Ercc2,13871,-0.0677162383526704,0.606641840212424,0.942316087442041,1,2,10
Mammary gland,NER,ENSMUSG00000034345,Gtf2h5,66467,0.3589418488778,0.106199215027803,0.558983652036503,1,2,10
Mammary gland,NER,ENSMUSG00000029387,Gtf2h3,209357,0.248281479121094,0.249942940711174,0.73297760247314,1,2,10
Mammary gland,NER,ENSMUSG00000021639,Gtf2h2,23894,0.199802242633678,0.0924669822229409,0.533079491164637,1,2,10
Mammary gland,NER,ENSMUSG00000001524,Gtf2h4,14885,0.119747495401943,0.382209614474956,0.833949262482609,1,2,10
Mammary gland,NER,ENSMUSG00000006599,Gtf2h1,14884,-0.242971473015457,0.144484760591557,0.614033816549403,1,2,10
Mammary gland,NER,ENSMUSG00000003549,Ercc1,13870,-0.386005586968355,0.0290792423424187,0.38132871953461,1,2,10
Mammary gland,NER,ENSMUSG00000022545,Ercc4,50505,-0.163739301506733,0.267102004758098,0.746121981890251,1,2,10
Mammary gland,NER,ENSMUSG00000026048,Ercc5,22592,-0.246922544995184,0.0182374942183284,0.335183611378118,1,2,10
Mammary gland,MMR,ENSMUSG00000032498,Mlh1,17350,-0.138004775399521,0.306170903704716,0.779119437284379,1,2,10
Mammary gland,MMR,ENSMUSG00000024151,Msh2,17685,-0.126385188248348,0.368568041246221,0.823641607621674,1,2,10
Mammary gland,MMR,ENSMUSG00000014850,Msh3,17686,-0.356682446314852,0.007436044903757,0.259540515180305,1,2,10
Mammary gland,MMR,ENSMUSG00000005370,Msh6,17688,0.0507199747380275,0.702274621524432,0.962990060181358,1,2,10
Mammary gland,MMR,ENSMUSG00000079109,Pms2,18861,-0.281243370809848,0.0566771708878525,0.464328531487494,1,2,10
Mammary gland,FA,ENSMUSG00000032815,Fanca,14087,-0.610631556320319,0.091635631815991,0.530973586117103,1,2,10
Mammary gland,FA,ENSMUSG00000047757,Fancb,237211,0.139389144422964,0.467120509262433,0.884140291354082,1,2,10
Mammary gland,FA,ENSMUSG00000021461,Fancc,14088,-0.230584338095079,0.179549379644728,0.65896747961529,1,2,10
Mammary gland,FA,ENSMUSG00000007570,Fance,72775,-0.0715161284103523,0.65640445893638,0.956505732383702,1,2,10
Mammary gland,FA,ENSMUSG00000092118,Fancf,100040608,-0.217459975383136,0.209142236507341,0.693674021783102,1,2,10
Mammary gland,FA,ENSMUSG00000028453,Fancg,60534,0.0980616989090444,0.552416890605042,0.921859147410829,1,2,10
Mammary gland,FA,ENSMUSG00000004018,Fancl,67030,0.340253417693316,0.049357875202083,0.446411396553164,1,2,10
Mammary gland,FA,ENSMUSG00000026429,Ube2t,67196,-0.166580667261365,0.704097741203935,0.963417947926957,1,2,10
Mammary gland,FA,ENSMUSG00000055884,Fancm,104806,-0.39414721107144,0.0810804860818408,0.513684307941897,1,2,10
Mammary gland,FA,ENSMUSG00000003662,Ciao1,26371,-0.090880050477928,0.72256477413027,0.966953806688023,1,2,10
Mammary gland,FA,ENSMUSG00000031879,Ciao2b,68523,0.364705105962853,0.0066885453175675,0.250441201993871,1,2,10
Mammary gland,FA,ENSMUSG00000025384,Faap100,71885,-0.073640392808763,0.665190657048997,0.957674151779588,1,2,10
Mammary gland,FA,ENSMUSG00000073684,Faap20,67513,0.263225737707126,0.0473994830455593,0.441847731591842,1,2,10
Mammary gland,FA,ENSMUSG00000030493,Faap24,101831,0.205569142293591,0.161847995304476,0.636394491787138,1,2,10
Mammary gland,FA,ENSMUSG00000034023,Fancd2,211651,-0.151386725820714,0.727057862297154,0.968309522753976,1,2,10
Mammary gland,FA,ENSMUSG00000039187,Fanci,208836,-0.678193564155577,0.192794461310726,0.673751326738766,1,2,10
Optic nerve,BER,ENSMUSG00000029591,Ung,22256,-0.687440778524196,0.113414295698631,0.667810058790176,1,1,5
Optic nerve,BER,ENSMUSG00000030271,Ogg1,18294,0.0450586413640641,0.763099815860057,1.0,1,1,5
Optic nerve,BER,ENSMUSG00000032298,Neil1,72774,0.023133142062905,0.898424694118538,1.0,1,1,5
Optic nerve,BER,ENSMUSG00000035960,Apex1,11792,0.23999712721099,0.365455326623352,0.955183225267089,1,1,5
Optic nerve,BER,ENSMUSG00000002963,Pnkp,59047,-0.0957113553081696,0.523714749665473,1.0,1,1,5
Optic nerve,BER,ENSMUSG00000024742,Fen1,14156,0.132810882961796,0.507557045202881,1.0,1,1,5
Optic nerve,NER,ENSMUSG00000028329,Xpa,22590,0.605612383163777,0.0076974080331161,0.199214569370833,1,1,5
Optic nerve,NER,ENSMUSG00000030094,Xpc,22591,0.26330700729607,0.0200016328629106,0.327185381849751,1,1,5
Optic nerve,NER,ENSMUSG00000028426,Rad23b,19359,-0.246731740985492,0.318965150290399,0.928465515206626,1,1,5
Optic nerve,NER,ENSMUSG00000031347,Cetn2,26370,0.263622149528337,0.131645694258075,0.711226075837108,1,1,5
Optic nerve,NER,ENSMUSG00000021694,Ercc8,71991,0.107875633323596,0.335322141688609,0.941303257713791,1,1,5
Optic nerve,NER,ENSMUSG00000054051,Ercc6,319955,-0.163272610355916,0.256916503425829,0.882243619156238,1,1,5
Optic nerve,NER,ENSMUSG00000024740,Ddb1,13194,0.0421221607162236,0.738032583640792,1.0,1,1,5
Optic nerve,NER,ENSMUSG00000002109,Ddb2,107986,0.152928592641669,0.576310080657862,1.0,1,1,5
Optic nerve,NER,ENSMUSG00000024382,Ercc3,13872,0.169587175354429,0.222180228936132,0.849825674513857,1,1,5
Optic nerve,NER,ENSMUSG00000030400,Ercc2,13871,-0.162173768487479,0.582186014844431,1.0,1,1,5
Optic nerve,NER,ENSMUSG00000034345,Gtf2h5,66467,0.350587520389404,0.256932330288762,0.882243619156238,1,1,5
Optic nerve,NER,ENSMUSG00000029387,Gtf2h3,209357,-0.166003769838762,0.175102498701768,0.786567115983579,1,1,5
Optic nerve,NER,ENSMUSG00000021639,Gtf2h2,23894,-0.120490797443053,0.185164586723372,0.80262760271022,1,1,5
Optic nerve,NER,ENSMUSG00000001524,Gtf2h4,14885,-0.245224359967836,0.202996815063713,0.825405514695632,1,1,5
Optic nerve,NER,ENSMUSG00000006599,Gtf2h1,14884,0.18056467500328,0.355152032501432,0.950471989698312,1,1,5
Optic nerve,NER,ENSMUSG00000003549,Ercc1,13870,-0.0153481416215401,0.924168419585042,1.0,1,1,5
Optic nerve,NER,ENSMUSG00000022545,Ercc4,50505,0.121522534283955,0.347591560320704,0.946150325290507,1,1,5
Optic nerve,NER,ENSMUSG00000026048,Ercc5,22592,0.331767373396498,0.0101401106352354,0.231196012580449,1,1,5
Optic nerve,MMR,ENSMUSG00000032498,Mlh1,17350,0.170385941869399,0.223838913540302,0.851970153132006,1,1,5
Optic nerve,MMR,ENSMUSG00000024151,Msh2,17685,0.145906202819981,0.278925668882649,0.898689879233558,1,1,5
Optic nerve,MMR,ENSMUSG00000014850,Msh3,17686,0.139291388054253,0.397406696822426,0.968080064315858,1,1,5
Optic nerve,MMR,ENSMUSG00000005370,Msh6,17688,0.236840222105013,0.352918678009818,0.949628194241897,1,1,5
Optic nerve,MMR,ENSMUSG00000079109,Pms2,18861,0.227235739654884,0.178221578942603,0.790960213982823,1,1,5
Optic nerve,FA,ENSMUSG00000032815,Fanca,14087,0.435363366324388,0.411451174473743,0.974055970076192,1,1,5
Optic nerve,FA,ENSMUSG00000047757,Fancb,237211,-0.101652465953498,0.632941617515718,1.0,1,1,5
Optic nerve,FA,ENSMUSG00000021461,Fancc,14088,-0.0255421182051077,0.923849366027424,1.0,1,1,5
Optic nerve,FA,ENSMUSG00000007570,Fance,72775,0.123977136949671,0.644416573906457,1.0,1,1,5
Optic nerve,FA,ENSMUSG00000092118,Fancf,100040608,-0.425104120572375,0.0132153559073614,0.264248202299324,1,1,5
Optic nerve,FA,ENSMUSG00000028453,Fancg,60534,-0.147745211922826,0.693999711346317,1.0,1,1,5
Optic nerve,FA,ENSMUSG00000004018,Fancl,67030,0.213382862216117,0.413146855871432,0.97479235383004,1,1,5
Optic nerve,FA,ENSMUSG00000026429,Ube2t,67196,0.156017964850852,0.660091661329214,1.0,1,1,5
Optic nerve,FA,ENSMUSG00000055884,Fancm,104806,0.243618802038558,0.365403774185095,0.955183225267089,1,1,5
Optic nerve,FA,ENSMUSG00000003662,Ciao1,26371,0.0046813432755304,0.979145910379169,1.0,1,1,5
Optic nerve,FA,ENSMUSG00000031879,Ciao2b,68523,-0.175396510877645,0.497539113916734,1.0,1,1,5
Optic nerve,FA,ENSMUSG00000025384,Faap100,71885,-0.094380330465278,0.613051213332693,1.0,1,1,5
Optic nerve,FA,ENSMUSG00000073684,Faap20,67513,0.123091804922945,0.617124457432512,1.0,1,1,5
Optic nerve,FA,ENSMUSG00000030493,Faap24,101831,-0.0090529728261666,0.972290721599104,1.0,1,1,5
Optic nerve,FA,ENSMUSG00000034023,Fancd2,211651,0.642022297749049,0.068624881184545,0.550400281219337,1,1,5
Optic nerve,FA,ENSMUSG00000039187,Fanci,208836,0.149487589566346,0.739183187181367,1.0,1,1,5
Quadriceps femoris,BER,ENSMUSG00000029591,Ung,22256,-1.03976338913095,2.80687287225875e-06,8.15624648622186e-05,1,1,9
Quadriceps femoris,BER,ENSMUSG00000030271,Ogg1,18294,0.331253812307329,0.0694209157581445,0.225746343120935,1,1,9
Quadriceps femoris,BER,ENSMUSG00000032298,Neil1,72774,-0.219681274005061,0.0186043556819366,0.0913474236890599,1,1,9
Quadriceps femoris,BER,ENSMUSG00000035960,Apex1,11792,-0.004664481548924,0.954367712105764,0.983784434885862,1,1,9
Quadriceps femoris,BER,ENSMUSG00000002963,Pnkp,59047,0.11860167807398,0.362656604732863,0.626680130435091,1,1,9
Quadriceps femoris,BER,ENSMUSG00000024742,Fen1,14156,0.098787673073599,0.423433479247523,0.67790153005613,1,1,9
Quadriceps femoris,NER,ENSMUSG00000028329,Xpa,22590,0.443325307044852,0.0001232555207643,0.0018500411989241,1,1,9
Quadriceps femoris,NER,ENSMUSG00000030094,Xpc,22591,0.283762743608012,0.0001292895080701,0.0019194398725367,1,1,9
Quadriceps femoris,NER,ENSMUSG00000028426,Rad23b,19359,0.284554504303668,0.0012373030872526,0.0117113510144284,1,1,9
Quadriceps femoris,NER,ENSMUSG00000031347,Cetn2,26370,-0.0327383374533886,0.775889189346269,0.90151232854029,1,1,9
Quadriceps femoris,NER,ENSMUSG00000021694,Ercc8,71991,-0.0426367886060256,0.52709482476443,0.757417742809845,1,1,9
Quadriceps femoris,NER,ENSMUSG00000054051,Ercc6,319955,0.162134041544288,0.201768690028146,0.446710331139143,1,1,9
Quadriceps femoris,NER,ENSMUSG00000024740,Ddb1,13194,0.161163710460417,0.0021459969729383,0.0178864722181348,1,1,9
Quadriceps femoris,NER,ENSMUSG00000002109,Ddb2,107986,0.356183866826051,0.0112478899130696,0.063339841680587,1,1,9
Quadriceps femoris,NER,ENSMUSG00000024382,Ercc3,13872,0.047016017527605,0.448803129797966,0.699045047849619,1,1,9
Quadriceps femoris,NER,ENSMUSG00000030400,Ercc2,13871,0.0781098905086823,0.585473504431922,0.797267207294656,1,1,9
Quadriceps femoris,NER,ENSMUSG00000034345,Gtf2h5,66467,0.0420362906504848,0.555619585785262,0.777033656297976,1,1,9
Quadriceps femoris,NER,ENSMUSG00000029387,Gtf2h3,209357,-0.175401639594312,0.0528165787215957,0.187588069068321,1,1,9
Quadriceps femoris,NER,ENSMUSG00000021639,Gtf2h2,23894,-0.0616029666242822,0.415025686183724,0.671231295969663,1,1,9
Quadriceps femoris,NER,ENSMUSG00000001524,Gtf2h4,14885,-0.305786904053354,0.006173231376612,0.0404546484220139,1,1,9
Quadriceps femoris,NER,ENSMUSG00000006599,Gtf2h1,14884,0.0130396510688499,0.864391544719262,0.942538850631785,1,1,9
Quadriceps femoris,NER,ENSMUSG00000003549,Ercc1,13870,-0.279927058071351,0.0913920692155118,0.272618135351093,1,1,9
Quadriceps femoris,NER,ENSMUSG00000022545,Ercc4,50505,0.072844882673891,0.50500159907375,0.741326731642031,1,1,9
Quadriceps femoris,NER,ENSMUSG00000026048,Ercc5,22592,-0.171437339317347,0.286993143232848,0.550782202807259,1,1,9
Quadriceps femoris,MMR,ENSMUSG00000032498,Mlh1,17350,0.0782929552430374,0.573362410438386,0.787722131581531,1,1,9
Quadriceps femoris,MMR,ENSMUSG00000024151,Msh2,17685,0.300235302630172,0.0015855206075098,0.0141696143019192,1,1,9
Quadriceps femoris,MMR,ENSMUSG00000014850,Msh3,17686,0.100696154891113,0.356121859464221,0.62098586546534,1,1,9
Quadriceps femoris,MMR,ENSMUSG00000005370,Msh6,17688,0.33329879163965,4.22809714758576e-05,0.0007711948453258,1,1,9
Quadriceps femoris,MMR,ENSMUSG00000079109,Pms2,18861,0.605855748220827,0.00029952253969,0.003785915444916,1,1,9
Quadriceps femoris,FA,ENSMUSG00000032815,Fanca,14087,0.720069150722074,0.4118536612434,0.668830890499125,1,1,9
Quadriceps femoris,FA,ENSMUSG00000047757,Fancb,237211,0.685134416260357,1.65490845314771e-06,5.23755006050469e-05,1,1,9
Quadriceps femoris,FA,ENSMUSG00000021461,Fancc,14088,0.302160100038125,0.0048240943120494,0.0334194044875465,1,1,9
Quadriceps femoris,FA,ENSMUSG00000007570,Fance,72775,0.371759733027839,0.0133099540459977,0.0717203331083939,1,1,9
Quadriceps femoris,FA,ENSMUSG00000092118,Fancf,100040608,0.0541197236072936,0.771556396858669,0.899891334028696,1,1,9
Quadriceps femoris,FA,ENSMUSG00000028453,Fancg,60534,-0.201921209670597,0.309055464044566,0.574663932536488,1,1,9
Quadriceps femoris,FA,ENSMUSG00000004018,Fancl,67030,-0.0094145186721516,0.952478672619782,0.98293455636745,1,1,9
Quadriceps femoris,FA,ENSMUSG00000026429,Ube2t,67196,-0.0409739217465683,0.828964919820463,0.925749928238982,1,1,9
Quadriceps femoris,FA,ENSMUSG00000055884,Fancm,104806,0.494109230246761,0.0361051096553227,0.145670808033827,1,1,9
Quadriceps femoris,FA,ENSMUSG00000003662,Ciao1,26371,-0.0062912112120954,0.926468124680494,0.971462411795889,1,1,9
Quadriceps femoris,FA,ENSMUSG00000031879,Ciao2b,68523,-0.721995425229592,2.10178908846451e-05,0.0004370579415197,1,1,9
Quadriceps femoris,FA,ENSMUSG00000025384,Faap100,71885,0.106544652677591,0.678255138285152,0.850025763925989,1,1,9
Quadriceps femoris,FA,ENSMUSG00000073684,Faap20,67513,0.205486838069455,0.294269423015902,0.558359704585403,1,1,9
Quadriceps femoris,FA,ENSMUSG00000030493,Faap24,101831,-0.0454794489209753,0.837024098489485,0.929550332927829,1,1,9
Quadriceps femoris,FA,ENSMUSG00000034023,Fancd2,211651,-0.0523909782052007,0.822577947018598,0.923247165643417,1,1,9
Quadriceps femoris,FA,ENSMUSG00000039187,Fanci,208836,-0.0602404051341494,0.913260306969807,0.965775534429821,1,1,9
Retina,BER,ENSMUSG00000029591,Ung,22256,-0.0559867547595048,0.729207096334501,0.932367373395368,4,4,27
Retina,BER,ENSMUSG00000030271,Ogg1,18294,0.0618927811682792,0.254840702614995,0.682820123818521,4,4,27
Retina,BER,ENSMUSG00000032298,Neil1,72774,-0.0457671005237668,0.319926457802491,0.736791873279042,4,4,27
Retina,BER,ENSMUSG00000035960,Apex1,11792,-0.144032377205332,0.0958185186638196,0.472560883844691,4,4,27
Retina,BER,ENSMUSG00000002963,Pnkp,59047,0.0671821348700286,0.359591723823727,0.765132815059293,4,4,27
Retina,BER,ENSMUSG00000024742,Fen1,14156,-0.0763656667423699,0.335117912742642,0.745878426464565,4,4,27
Retina,NER,ENSMUSG00000028329,Xpa,22590,0.0071981966316113,0.78789415256817,0.94775324317714,4,4,27
Retina,NER,ENSMUSG00000030094,Xpc,22591,-0.0747744308780338,0.356040409523718,0.762331891815291,4,4,27
Retina,NER,ENSMUSG00000028426,Rad23b,19359,-0.0749798473716752,0.0351098538988052,0.324963388386832,4,4,27
Retina,NER,ENSMUSG00000031347,Cetn2,26370,-0.115667524203306,0.306233430325664,0.726622745993969,4,4,27
