Group,TissueLabel,TissueOrder,Pathway,PathwayDisplay,PathwayOrder,ComponentOrder,ComponentOrderWithinPathway,RequestedComponent,MappingStatus,LookupMouseSymbol,OfficialMouseSymbol,DisplayComponent,EnsemblID,MGI_ID,EntrezID,log2FoldChange,tissue_meta_p,padj,P_lt_0_05,Log2FCDisplayed,Log2FCLabel,n_missions,n_analysis_units,expression_n_missions,expression_n_analysis_units,expression_n_flight_samples
Cecum,"Cecum
盲肠",3,BER,BER,5,32,3,NEIL1,reviewed teacher label/alias -> official mouse symbol,Neil1,Neil1,Neil1,ENSMUSG00000032298,MGI:1920024,72774,-0.0177781822728209,0.966085814628614,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,BER,BER,5,34,5,APE1,reviewed teacher label/alias -> official mouse symbol,Apex1,Apex1,Apex1,ENSMUSG00000035960,MGI:88042,11792,0.400890789520451,0.238025572274863,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,BER,BER,5,35,6,PNKP,reviewed teacher label/alias -> official mouse symbol,Pnkp,Pnkp,Pnkp,ENSMUSG00000002963,MGI:1891698,59047,-0.023577339354623,0.894739830679215,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,BER,BER,5,36,7,FEN1,reviewed teacher label/alias -> official mouse symbol,Fen1,Fen1,Fen1,ENSMUSG00000024742,MGI:102779,14156,-0.0471607130887114,0.883435166156276,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,37,1,XPA,reviewed teacher label/alias -> official mouse symbol,Xpa,Xpa,Xpa,ENSMUSG00000028329,MGI:99135,22590,-0.126929988750896,0.641288659247432,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,38,2,XPC,reviewed teacher label/alias -> official mouse symbol,Xpc,Xpc,Xpc,ENSMUSG00000030094,MGI:103557,22591,-0.11278674745029,0.444936145883587,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,39,3,RAD23B,reviewed teacher label/alias -> official mouse symbol,Rad23b,Rad23b,Rad23b,ENSMUSG00000028426,MGI:105128,19359,0.13291784845895,0.495834557399109,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,40,4,CETN2,reviewed teacher label/alias -> official mouse symbol,Cetn2,Cetn2,Cetn2,ENSMUSG00000031347,MGI:1347085,26370,-0.171280209245331,0.669841112844619,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,41,5,CSA,reviewed teacher label/alias -> official mouse symbol,Ercc8,Ercc8,Ercc8,ENSMUSG00000021694,MGI:1919241,71991,0.100836639171524,0.612748355391615,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,42,6,CSB,reviewed teacher label/alias -> official mouse symbol,Ercc6,Ercc6,Ercc6,ENSMUSG00000054051,MGI:1100494,319955,-0.00905678230230557,0.965988793709835,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,43,7,DDB1,reviewed teacher label/alias -> official mouse symbol,Ddb1,Ddb1,Ddb1,ENSMUSG00000024740,MGI:1202384,13194,0.105150161481394,0.33140955089029,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,44,8,DDB2,reviewed teacher label/alias -> official mouse symbol,Ddb2,Ddb2,Ddb2,ENSMUSG00000002109,MGI:1355314,107986,-0.221902008007575,0.367502024745088,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,45,9,XPB,reviewed teacher label/alias -> official mouse symbol,Ercc3,Ercc3,Ercc3,ENSMUSG00000024382,MGI:95414,13872,0.0907062124786466,0.449930974480378,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,46,10,XPD,reviewed teacher label/alias -> official mouse symbol,Ercc2,Ercc2,Ercc2,ENSMUSG00000030400,MGI:95413,13871,-0.0387012326844043,0.909297820615964,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,47,11,p8,reviewed teacher label/alias -> official mouse symbol,Gtf2h5,Gtf2h5,Gtf2h5,ENSMUSG00000034345,MGI:107227,66467,-0.169894659956507,0.588530933892284,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,48,12,p34,reviewed teacher label/alias -> official mouse symbol,Gtf2h3,Gtf2h3,Gtf2h3,ENSMUSG00000029387,MGI:1277143,209357,-0.0614465773331818,0.745516938128707,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,49,13,p44,reviewed teacher label/alias -> official mouse symbol,Gtf2h2,Gtf2h2,Gtf2h2,ENSMUSG00000021639,MGI:1345669,23894,-0.0821494480655728,0.682082093300294,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,50,14,p52,reviewed teacher label/alias -> official mouse symbol,Gtf2h4,Gtf2h4,Gtf2h4,ENSMUSG00000001524,MGI:1338799,14885,-0.304297826022942,0.332439963900543,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,51,15,p62,reviewed teacher label/alias -> official mouse symbol,Gtf2h1,Gtf2h1,Gtf2h1,ENSMUSG00000006599,MGI:1277216,14884,-0.0085105698935134,0.958117130349997,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,52,16,ERCC1,reviewed teacher label/alias -> official mouse symbol,Ercc1,Ercc1,Ercc1,ENSMUSG00000003549,MGI:95412,13870,0.00854655543825766,0.974958261298723,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,53,17,XPF,reviewed teacher label/alias -> official mouse symbol,Ercc4,Ercc4,Ercc4,ENSMUSG00000022545,MGI:1354163,50505,-0.167439847928681,0.377280568439748,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,NER,NER,6,54,18,XPG,reviewed teacher label/alias -> official mouse symbol,Ercc5,Ercc5,Ercc5,ENSMUSG00000026048,MGI:103582,22592,-0.284242720125544,0.0810316175942382,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,MMR,MMR,7,55,1,MSH1,teacher label corrected to mammalian MLH1; no mouse Msh1 record,Mlh1,Mlh1,Mlh1,ENSMUSG00000032498,MGI:101938,17350,0.157765757313355,0.707605194222515,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,MMR,MMR,7,56,2,MSH2,reviewed teacher label/alias -> official mouse symbol,Msh2,Msh2,Msh2,ENSMUSG00000024151,MGI:101816,17685,0.100134765060431,0.629593721757908,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,MMR,MMR,7,57,3,MSH3,reviewed teacher label/alias -> official mouse symbol,Msh3,Msh3,Msh3,ENSMUSG00000014850,MGI:109519,17686,-0.0319434005117356,0.872406195196672,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,MMR,MMR,7,58,4,MSH6,reviewed teacher label/alias -> official mouse symbol,Msh6,Msh6,Msh6,ENSMUSG00000005370,MGI:1343961,17688,0.119164001033809,0.657163458380436,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,MMR,MMR,7,59,5,PMS2,reviewed teacher label/alias -> official mouse symbol,Pms2,Pms2,Pms2,ENSMUSG00000079109,MGI:104288,18861,-0.114436790049629,0.631477404005279,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,60,1,FANCA,reviewed teacher label/alias -> official mouse symbol,Fanca,Fanca,Fanca,ENSMUSG00000032815,MGI:1341823,14087,-0.38214353354195,0.333056858503911,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,61,2,FANCB,reviewed teacher label/alias -> official mouse symbol,Fancb,Fancb,Fancb,ENSMUSG00000047757,MGI:2448558,237211,-0.144822446215888,0.719149559417091,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,62,3,FANCC,reviewed teacher label/alias -> official mouse symbol,Fancc,Fancc,Fancc,ENSMUSG00000021461,MGI:95480,14088,-0.745580739288369,0.0186458616346951,0.909102724566825,TRUE,-0.745580739288369,-0.75,1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,63,4,FANCE,reviewed teacher label/alias -> official mouse symbol,Fance,Fance,Fance,ENSMUSG00000007570,MGI:1920025,72775,-0.25929215068792,0.317489938201031,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,64,5,FANCF,reviewed teacher label/alias -> official mouse symbol,Fancf,Fancf,Fancf,ENSMUSG00000092118,MGI:3689889,100040608,0.586241724604681,0.0668818837968828,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,65,6,FANCG,reviewed teacher label/alias -> official mouse symbol,Fancg,Fancg,Fancg,ENSMUSG00000028453,MGI:1926471,60534,-0.390142678351653,0.196568995084796,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,66,7,FANCL,reviewed teacher label/alias -> official mouse symbol,Fancl,Fancl,Fancl,ENSMUSG00000004018,MGI:1914280,67030,-0.291006523361726,0.197587013560842,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,67,8,FANCT,reviewed teacher label/alias -> official mouse symbol,Ube2t,Ube2t,Ube2t,ENSMUSG00000026429,MGI:1914446,67196,-0.415351638321543,0.299498517514215,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,68,9,FANCM,reviewed teacher label/alias -> official mouse symbol,Fancm,Fancm,Fancm,ENSMUSG00000055884,MGI:2442306,104806,-0.0032235281996962,0.99304666065529,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,69,10,MHF1,reviewed teacher label/alias -> official mouse symbol,Ciao1,Ciao1,Ciao1,ENSMUSG00000003662,MGI:1346998,26371,0.32892945822093,0.182562701162513,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,70,11,MHF2,reviewed teacher label/alias -> official mouse symbol,Ciao2b,Ciao2b,Ciao2b,ENSMUSG00000031879,MGI:1915773,68523,-0.337994668384564,0.173397401058425,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,71,12,FAAP100,reviewed teacher label/alias -> official mouse symbol,Faap100,Faap100,Faap100,ENSMUSG00000025384,MGI:1919135,71885,0.30936534743814,0.255406465183678,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,72,13,FAAP20,reviewed teacher label/alias -> official mouse symbol,Faap20,Faap20,Faap20,ENSMUSG00000073684,MGI:1914763,67513,0.20957216623037,0.295670755944639,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,73,14,FAAP24,reviewed teacher label/alias -> official mouse symbol,Faap24,Faap24,Faap24,ENSMUSG00000030493,MGI:2142208,101831,-0.144009168654148,0.636353514530396,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,74,15,FANCD2,reviewed teacher label/alias -> official mouse symbol,Fancd2,Fancd2,Fancd2,ENSMUSG00000034023,MGI:2448480,211651,-0.48805899430297,0.136019905646138,1,FALSE,,"",1,1,1,1,5
Cecum,"Cecum
盲肠",3,FA,FA,8,75,16,FANCI,reviewed teacher label/alias -> official mouse symbol,Fanci,Fanci,Fanci,ENSMUSG00000039187,MGI:2384790,208836,-0.672621480663699,0.0277158904977878,0.939995459763904,TRUE,-0.672621480663699,-0.67,1,1,1,1,5
Cerebellum,"Cerebellum
小脑",4,BER,BER,5,30,1,UNG,reviewed teacher label/alias -> official mouse symbol,Ung,Ung,Ung,ENSMUSG00000029591,MGI:109352,22256,-0.0555201371168965,0.763166887557194,0.960192240125366,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,BER,BER,5,31,2,OGG1,reviewed teacher label/alias -> official mouse symbol,Ogg1,Ogg1,Ogg1,ENSMUSG00000030271,MGI:1097693,18294,0.169960059690181,0.32077876650879,0.790170478761055,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,BER,BER,5,32,3,NEIL1,reviewed teacher label/alias -> official mouse symbol,Neil1,Neil1,Neil1,ENSMUSG00000032298,MGI:1920024,72774,0.150400910082496,0.491930038113936,0.882009116752937,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,BER,BER,5,34,5,APE1,reviewed teacher label/alias -> official mouse symbol,Apex1,Apex1,Apex1,ENSMUSG00000035960,MGI:88042,11792,0.104210847897194,0.410694076375131,0.84432200016571,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,BER,BER,5,35,6,PNKP,reviewed teacher label/alias -> official mouse symbol,Pnkp,Pnkp,Pnkp,ENSMUSG00000002963,MGI:1891698,59047,0.17785277131965,0.400402350001651,0.839382316340875,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,BER,BER,5,36,7,FEN1,reviewed teacher label/alias -> official mouse symbol,Fen1,Fen1,Fen1,ENSMUSG00000024742,MGI:102779,14156,0.0567178460577336,0.623701361007415,0.928063068781152,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,37,1,XPA,reviewed teacher label/alias -> official mouse symbol,Xpa,Xpa,Xpa,ENSMUSG00000028329,MGI:99135,22590,0.615161765805964,1.66459536838866e-10,1.73073102283271e-07,TRUE,0.615161765805964,+0.62,1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,38,2,XPC,reviewed teacher label/alias -> official mouse symbol,Xpc,Xpc,Xpc,ENSMUSG00000030094,MGI:103557,22591,0.067494334287333,0.550292579255675,0.905095855613898,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,39,3,RAD23B,reviewed teacher label/alias -> official mouse symbol,Rad23b,Rad23b,Rad23b,ENSMUSG00000028426,MGI:105128,19359,-0.0421736338991164,0.737134087704878,0.955773661387073,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,40,4,CETN2,reviewed teacher label/alias -> official mouse symbol,Cetn2,Cetn2,Cetn2,ENSMUSG00000031347,MGI:1347085,26370,-0.0285656661916737,0.760170528103419,0.959957231967105,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,41,5,CSA,reviewed teacher label/alias -> official mouse symbol,Ercc8,Ercc8,Ercc8,ENSMUSG00000021694,MGI:1919241,71991,-0.0172823044071908,0.826463942522458,0.974226556557961,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,42,6,CSB,reviewed teacher label/alias -> official mouse symbol,Ercc6,Ercc6,Ercc6,ENSMUSG00000054051,MGI:1100494,319955,-0.130954370250593,0.42512515552024,0.853893146199208,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,43,7,DDB1,reviewed teacher label/alias -> official mouse symbol,Ddb1,Ddb1,Ddb1,ENSMUSG00000024740,MGI:1202384,13194,0.0382163899360737,0.716469547576216,0.951030341116574,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,44,8,DDB2,reviewed teacher label/alias -> official mouse symbol,Ddb2,Ddb2,Ddb2,ENSMUSG00000002109,MGI:1355314,107986,0.285976042660906,0.000117870412410984,0.00683774862383288,TRUE,0.285976042660906,+0.29,1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,45,9,XPB,reviewed teacher label/alias -> official mouse symbol,Ercc3,Ercc3,Ercc3,ENSMUSG00000024382,MGI:95414,13872,0.16195220132987,0.0541925434088341,0.383125331321465,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,46,10,XPD,reviewed teacher label/alias -> official mouse symbol,Ercc2,Ercc2,Ercc2,ENSMUSG00000030400,MGI:95413,13871,-0.189878795515548,0.472786579446683,0.874262234228209,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,47,11,p8,reviewed teacher label/alias -> official mouse symbol,Gtf2h5,Gtf2h5,Gtf2h5,ENSMUSG00000034345,MGI:107227,66467,-0.0312939289990343,0.675591644057395,0.941308571992761,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,48,12,p34,reviewed teacher label/alias -> official mouse symbol,Gtf2h3,Gtf2h3,Gtf2h3,ENSMUSG00000029387,MGI:1277143,209357,0.0156812201940632,0.904166284033374,0.986905928676207,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,49,13,p44,reviewed teacher label/alias -> official mouse symbol,Gtf2h2,Gtf2h2,Gtf2h2,ENSMUSG00000021639,MGI:1345669,23894,0.173124964155261,0.0801839202415878,0.464209823049792,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,50,14,p52,reviewed teacher label/alias -> official mouse symbol,Gtf2h4,Gtf2h4,Gtf2h4,ENSMUSG00000001524,MGI:1338799,14885,-0.480073007947468,0.00877793615036837,0.139913884406196,TRUE,-0.480073007947468,-0.48,1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,51,15,p62,reviewed teacher label/alias -> official mouse symbol,Gtf2h1,Gtf2h1,Gtf2h1,ENSMUSG00000006599,MGI:1277216,14884,0.170688406845593,0.0747784316474194,0.450506839967108,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,52,16,ERCC1,reviewed teacher label/alias -> official mouse symbol,Ercc1,Ercc1,Ercc1,ENSMUSG00000003549,MGI:95412,13870,-0.365022833361522,0.161706212384071,0.627604793041821,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,53,17,XPF,reviewed teacher label/alias -> official mouse symbol,Ercc4,Ercc4,Ercc4,ENSMUSG00000022545,MGI:1354163,50505,0.0095776082358766,0.916515437265059,0.989390754269108,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,NER,NER,6,54,18,XPG,reviewed teacher label/alias -> official mouse symbol,Ercc5,Ercc5,Ercc5,ENSMUSG00000026048,MGI:103582,22592,-0.00824835761551024,0.9208750831965,0.989934849680132,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,MMR,MMR,7,55,1,MSH1,teacher label corrected to mammalian MLH1; no mouse Msh1 record,Mlh1,Mlh1,Mlh1,ENSMUSG00000032498,MGI:101938,17350,0.345853419871868,0.00965605789976598,0.149076078357723,TRUE,0.345853419871868,+0.35,1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,MMR,MMR,7,56,2,MSH2,reviewed teacher label/alias -> official mouse symbol,Msh2,Msh2,Msh2,ENSMUSG00000024151,MGI:101816,17685,0.226339448168569,0.00334437530470987,0.0741661178115029,TRUE,0.226339448168569,+0.23,1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,MMR,MMR,7,57,3,MSH3,reviewed teacher label/alias -> official mouse symbol,Msh3,Msh3,Msh3,ENSMUSG00000014850,MGI:109519,17686,0.184020456446635,0.00548131909494927,0.102265934043459,TRUE,0.184020456446635,+0.18,1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,MMR,MMR,7,58,4,MSH6,reviewed teacher label/alias -> official mouse symbol,Msh6,Msh6,Msh6,ENSMUSG00000005370,MGI:1343961,17688,-0.0876907770154693,0.255651336937152,0.739620286506049,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,MMR,MMR,7,59,5,PMS2,reviewed teacher label/alias -> official mouse symbol,Pms2,Pms2,Pms2,ENSMUSG00000079109,MGI:104288,18861,0.395053558456231,0.000612159490096114,0.0229521601883055,TRUE,0.395053558456231,+0.40,1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,60,1,FANCA,reviewed teacher label/alias -> official mouse symbol,Fanca,Fanca,Fanca,ENSMUSG00000032815,MGI:1341823,14087,0.0139877934565836,0.983244270743774,0.999345438546198,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,61,2,FANCB,reviewed teacher label/alias -> official mouse symbol,Fancb,Fancb,Fancb,ENSMUSG00000047757,MGI:2448558,237211,-0.211242643384242,0.0787610551981628,0.46071991855918,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,62,3,FANCC,reviewed teacher label/alias -> official mouse symbol,Fancc,Fancc,Fancc,ENSMUSG00000021461,MGI:95480,14088,-0.0472832401360123,0.78819381959952,0.965964435816203,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,63,4,FANCE,reviewed teacher label/alias -> official mouse symbol,Fance,Fance,Fance,ENSMUSG00000007570,MGI:1920025,72775,-0.108618942859228,0.602739189301446,0.924421224576534,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,64,5,FANCF,reviewed teacher label/alias -> official mouse symbol,Fancf,Fancf,Fancf,ENSMUSG00000092118,MGI:3689889,100040608,0.105452344737369,0.392654329799381,0.834655490618016,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,65,6,FANCG,reviewed teacher label/alias -> official mouse symbol,Fancg,Fancg,Fancg,ENSMUSG00000028453,MGI:1926471,60534,-0.130412140181875,0.223051172511976,0.708048655062971,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,66,7,FANCL,reviewed teacher label/alias -> official mouse symbol,Fancl,Fancl,Fancl,ENSMUSG00000004018,MGI:1914280,67030,-0.0499615061771373,0.619439227605399,0.927112524773733,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,67,8,FANCT,reviewed teacher label/alias -> official mouse symbol,Ube2t,Ube2t,Ube2t,ENSMUSG00000026429,MGI:1914446,67196,0.137454879393472,0.460794253895513,0.870172324911128,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,68,9,FANCM,reviewed teacher label/alias -> official mouse symbol,Fancm,Fancm,Fancm,ENSMUSG00000055884,MGI:2442306,104806,0.571130054875395,8.29577077587658e-07,0.000159049341407285,TRUE,0.571130054875395,+0.57,1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,69,10,MHF1,reviewed teacher label/alias -> official mouse symbol,Ciao1,Ciao1,Ciao1,ENSMUSG00000003662,MGI:1346998,26371,-0.0516614326523429,0.473381690968787,0.874412069905764,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,70,11,MHF2,reviewed teacher label/alias -> official mouse symbol,Ciao2b,Ciao2b,Ciao2b,ENSMUSG00000031879,MGI:1915773,68523,-0.401958681158248,0.0257095766904483,0.259512716905156,TRUE,-0.401958681158248,-0.40,1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,71,12,FAAP100,reviewed teacher label/alias -> official mouse symbol,Faap100,Faap100,Faap100,ENSMUSG00000025384,MGI:1919135,71885,-0.0667726790149013,0.787220454733433,0.965781810359296,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,72,13,FAAP20,reviewed teacher label/alias -> official mouse symbol,Faap20,Faap20,Faap20,ENSMUSG00000073684,MGI:1914763,67513,-0.192975220595094,0.3584596418257,0.815345723049703,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,73,14,FAAP24,reviewed teacher label/alias -> official mouse symbol,Faap24,Faap24,Faap24,ENSMUSG00000030493,MGI:2142208,101831,-0.1257332614018,0.470207044893112,0.873134954983804,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,74,15,FANCD2,reviewed teacher label/alias -> official mouse symbol,Fancd2,Fancd2,Fancd2,ENSMUSG00000034023,MGI:2448480,211651,0.0947920027743107,0.765999045639664,0.961116370423627,FALSE,,"",1,1,1,1,9
Cerebellum,"Cerebellum
小脑",4,FA,FA,8,75,16,FANCI,reviewed teacher label/alias -> official mouse symbol,Fanci,Fanci,Fanci,ENSMUSG00000039187,MGI:2384790,208836,-0.0511494340946325,0.819784120347437,0.972800870436186,FALSE,,"",1,1,1,1,9
Colon,"Colon
结肠",5,BER,BER,5,30,1,UNG,reviewed teacher label/alias -> official mouse symbol,Ung,Ung,Ung,ENSMUSG00000029591,MGI:109352,22256,0.134033873355053,0.567557982557359,1,FALSE,,"",1,1,1,1,4
Colon,"Colon
结肠",5,BER,BER,5,31,2,OGG1,reviewed teacher label/alias -> official mouse symbol,Ogg1,Ogg1,Ogg1,ENSMUSG00000030271,MGI:1097693,18294,-0.0565955709418921,0.742828699507182,1,FALSE,,"",1,1,1,1,4
Colon,"Colon
结肠",5,BER,BER,5,32,3,NEIL1,reviewed teacher label/alias -> official mouse symbol,Neil1,Neil1,Neil1,ENSMUSG00000032298,MGI:1920024,72774,-0.44738142045568,0.0121366045647137,1,TRUE,-0.44738142045568,-0.45,1,1,1,1,4
Colon,"Colon
结肠",5,BER,BER,5,34,5,APE1,reviewed teacher label/alias -> official mouse symbol,Apex1,Apex1,Apex1,ENSMUSG00000035960,MGI:88042,11792,0.0643822183239355,0.87876310732213,1,FALSE,,"",1,1,1,1,4
Colon,"Colon
结肠",5,BER,BER,5,35,6,PNKP,reviewed teacher label/alias -> official mouse symbol,Pnkp,Pnkp,Pnkp,ENSMUSG00000002963,MGI:1891698,59047,-0.0787940331825043,0.618378717473419,1,FALSE,,"",1,1,1,1,4
Colon,"Colon
结肠",5,BER,BER,5,36,7,FEN1,reviewed teacher label/alias -> official mouse symbol,Fen1,Fen1,Fen1,ENSMUSG00000024742,MGI:102779,14156,0.160182874877605,0.653976261802445,1,FALSE,,"",1,1,1,1,4
Colon,"Colon
结肠",5,NER,NER,6,37,1,XPA,reviewed teacher label/alias -> official mouse symbol,Xpa,Xpa,Xpa,ENSMUSG00000028329,MGI:99135,22590,0.177482793894363,0.529252067556568,1,FALSE,,"",1,1,1,1,4
Colon,"Colon
结肠",5,NER,NER,6,38,2,XPC,reviewed teacher label/alias -> official mouse symbol,Xpc,Xpc,Xpc,ENSMUSG00000030094,MGI:103557,22591,0.0838451476287527,0.572939375625129,1,FALSE,,"",1,1,1,1,4
Colon,"Colon
结肠",5,NER,NER,6,39,3,RAD23B,reviewed teacher label/alias -> official mouse symbol,Rad23b,Rad23b,Rad23b,ENSMUSG00000028426,MGI:105128,19359,0.308667854881296,0.217441663156158,1,FALSE,,"",1,1,1,1,4
