analysis_tissue,pathway_1_key,pathway_2_key,fisher_z,z_capped
Mammary gland,cell_cycle_GO0007049,mechanosensation_GO0050954,0.17760163666363807,False
Optic nerve,cell_cycle_GO0007049,mechanosensation_GO0050954,-0.30951960420311175,False
Quadriceps femoris,cell_cycle_GO0007049,mechanosensation_GO0050954,-0.0835270423315831,False
Retina,cell_cycle_GO0007049,mechanosensation_GO0050954,1.0154572503925878,False
Soleus,cell_cycle_GO0007049,mechanosensation_GO0050954,0.07547840466919088,False
Spleen,cell_cycle_GO0007049,mechanosensation_GO0050954,-0.0166682101337959,False
Spleen-distal,cell_cycle_GO0007049,mechanosensation_GO0050954,1.8475550019322864,False
Thymus,cell_cycle_GO0007049,mechanosensation_GO0050954,0.21056776593251308,False
Tibialis anterior,cell_cycle_GO0007049,mechanosensation_GO0050954,0.6675005333661701,False
Adrenal gland,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.7574295861897811,False
Bone marrow,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.1835618070658085,False
Cecum,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.4722194895832204,False
Cerebellum,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.3195286648076294,False
Dorsal skin,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.450969019071105,False
Extensor digitorum longus,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.354025100551105,False
Eye,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.7832102636752047,False
Femoral lateral skin,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.1467263047153866,False
Gastrocnemius,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.3704200119626004,False
Heart / Heart right ventricle,cell_cycle_GO0007049,cytoskeleton_GO0005856,2.2003015101234076,False
Kidney,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.300705864999446,False
Left lobe of the liver,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.8131136969553251,False
Liver,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.898866929513009,False
Lung,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.19815795672728817,False
Mammary gland,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.7123066127110135,False
Optic nerve,cell_cycle_GO0007049,cytoskeleton_GO0005856,5.0,True
Quadriceps femoris,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.8047189562170501,False
Retina,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.4079470585268956,False
Soleus,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.9560115027140734,False
Spleen,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.8353407688374095,False
Spleen-distal,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.638572366496088,False
Thymus,cell_cycle_GO0007049,cytoskeleton_GO0005856,0.6217877563862936,False
Tibialis anterior,cell_cycle_GO0007049,cytoskeleton_GO0005856,1.683647914993237,False
Adrenal gland,cell_cycle_GO0007049,cell_death_GO0008219,0.565555728030532,False
Bone marrow,cell_cycle_GO0007049,cell_death_GO0008219,1.1835618070658085,False
Cecum,cell_cycle_GO0007049,cell_death_GO0008219,1.0986122886681098,False
Cerebellum,cell_cycle_GO0007049,cell_death_GO0008219,1.4722194895832204,False
Dorsal skin,cell_cycle_GO0007049,cell_death_GO0008219,0.8451796773931628,False
Extensor digitorum longus,cell_cycle_GO0007049,cell_death_GO0008219,1.0417328459897808,False
Eye,cell_cycle_GO0007049,cell_death_GO0008219,0.9626454309262888,False
Femoral lateral skin,cell_cycle_GO0007049,cell_death_GO0008219,0.6675005333661701,False
Gastrocnemius,cell_cycle_GO0007049,cell_death_GO0008219,1.5583424419858267,False
Heart / Heart right ventricle,cell_cycle_GO0007049,cell_death_GO0008219,1.7328679513998637,False
Kidney,cell_cycle_GO0007049,cell_death_GO0008219,1.0610752281818487,False
Left lobe of the liver,cell_cycle_GO0007049,cell_death_GO0008219,0.2493928271455294,False
Liver,cell_cycle_GO0007049,cell_death_GO0008219,1.193233288487374,False
Lung,cell_cycle_GO0007049,cell_death_GO0008219,0.6594870985102212,False
Mammary gland,cell_cycle_GO0007049,cell_death_GO0008219,0.8381886975546048,False
Optic nerve,cell_cycle_GO0007049,cell_death_GO0008219,0.8673005276940532,False
Quadriceps femoris,cell_cycle_GO0007049,cell_death_GO0008219,0.6931471805599453,False
Retina,cell_cycle_GO0007049,cell_death_GO0008219,1.4780335085807799,False
Soleus,cell_cycle_GO0007049,cell_death_GO0008219,1.4451858789480823,False
Spleen,cell_cycle_GO0007049,cell_death_GO0008219,0.5058004558392399,False
Spleen-distal,cell_cycle_GO0007049,cell_death_GO0008219,1.5583424419858267,False
Thymus,cell_cycle_GO0007049,cell_death_GO0008219,0.3506552455995531,False
Tibialis anterior,cell_cycle_GO0007049,cell_death_GO0008219,1.0986122886681098,False
Adrenal gland,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.4106341402281101,False
Bone marrow,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.14384103622589045,False
Cecum,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.5493061443340549,False
Cerebellum,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.5947920334369182,False
Dorsal skin,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.9314236375248692,False
Extensor digitorum longus,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.5351207957694472,False
Eye,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.4565555394783877,False
Femoral lateral skin,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.36544375427139614,False
Gastrocnemius,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,1.151292546497023,False
Heart / Heart right ventricle,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.430884946497869,False
Kidney,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.636667561285288,False
Left lobe of the liver,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.1783902674923549,False
Liver,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.5423130233466849,False
Lung,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,-0.17993918182813504,False
Mammary gland,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.36027307737402986,False
Optic nerve,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,1.4722194895832204,False
Quadriceps femoris,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.11720035291942212,False
Retina,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.08506416502602682,False
Soleus,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.44521361064211784,False
Spleen,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.0166682101337959,False
Spleen-distal,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.7319262977328825,False
Thymus,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.7877184909381748,False
Tibialis anterior,DNA_replication_GO0006260,DNA_templated_transcription_GO0006351,0.7752987062055835,False
Adrenal gland,DNA_replication_GO0006260,translation_GO0006412,0.37991927752930876,False
Bone marrow,DNA_replication_GO0006260,translation_GO0006412,0.7877681803792095,False
Cecum,DNA_replication_GO0006260,translation_GO0006412,0.8673005276940532,False
Cerebellum,DNA_replication_GO0006260,translation_GO0006412,1.1989476363991853,False
Dorsal skin,DNA_replication_GO0006260,translation_GO0006412,1.0301564499014366,False
Extensor digitorum longus,DNA_replication_GO0006260,translation_GO0006412,-0.15845585538335966,False
Eye,DNA_replication_GO0006260,translation_GO0006412,0.17447644892241104,False
Femoral lateral skin,DNA_replication_GO0006260,translation_GO0006412,1.1989476363991853,False
Gastrocnemius,DNA_replication_GO0006260,translation_GO0006412,0.5697171415941824,False
Heart / Heart right ventricle,DNA_replication_GO0006260,translation_GO0006412,-0.9101664208360555,False
Kidney,DNA_replication_GO0006260,translation_GO0006412,-0.08185621723029032,False
Left lobe of the liver,DNA_replication_GO0006260,translation_GO0006412,0.12146339195935799,False
Liver,DNA_replication_GO0006260,translation_GO0006412,-0.02456634428882234,False
Lung,DNA_replication_GO0006260,translation_GO0006412,0.6334738017436623,False
Mammary gland,DNA_replication_GO0006260,translation_GO0006412,0.430884946497869,False
Optic nerve,DNA_replication_GO0006260,translation_GO0006412,0.42364893019360184,False
Quadriceps femoris,DNA_replication_GO0006260,translation_GO0006412,0.0835270423315831,False
Retina,DNA_replication_GO0006260,translation_GO0006412,0.31059335805513855,False
Soleus,DNA_replication_GO0006260,translation_GO0006412,0.62141948520469,False
Spleen,DNA_replication_GO0006260,translation_GO0006412,0.5058004558392399,False
Spleen-distal,DNA_replication_GO0006260,translation_GO0006412,1.2727656358022175,False
Thymus,DNA_replication_GO0006260,translation_GO0006412,0.37199012317958874,False
Tibialis anterior,DNA_replication_GO0006260,translation_GO0006412,-0.42364893019360184,False
Adrenal gland,DNA_replication_GO0006260,mitochondrion_GO0005739,0.21190712338818046,False
Bone marrow,DNA_replication_GO0006260,mitochondrion_GO0005739,0.6931471805599453,False
Cecum,DNA_replication_GO0006260,mitochondrion_GO0005739,-0.8673005276940532,False
Cerebellum,DNA_replication_GO0006260,mitochondrion_GO0005739,1.2561528119880574,False
Dorsal skin,DNA_replication_GO0006260,mitochondrion_GO0005739,0.28922766873661737,False
Extensor digitorum longus,DNA_replication_GO0006260,mitochondrion_GO0005739,0.3173875871690191,False
Eye,DNA_replication_GO0006260,mitochondrion_GO0005739,-0.26026721894647575,False
Femoral lateral skin,DNA_replication_GO0006260,mitochondrion_GO0005739,0.9007578220867098,False
Gastrocnemius,DNA_replication_GO0006260,mitochondrion_GO0005739,0.31953997964483477,False
Heart / Heart right ventricle,DNA_replication_GO0006260,mitochondrion_GO0005739,-0.5533547494503646,False
Kidney,DNA_replication_GO0006260,mitochondrion_GO0005739,-0.06727301870840836,False
Left lobe of the liver,DNA_replication_GO0006260,mitochondrion_GO0005739,-0.07142556228666247,False
Liver,DNA_replication_GO0006260,mitochondrion_GO0005739,0.0685281232339791,False
Lung,DNA_replication_GO0006260,mitochondrion_GO0005739,0.5246991529433486,False
Mammary gland,DNA_replication_GO0006260,mitochondrion_GO0005739,0.03031231090821742,False
Optic nerve,DNA_replication_GO0006260,mitochondrion_GO0005739,0.10033534773107558,False
Quadriceps femoris,DNA_replication_GO0006260,mitochondrion_GO0005739,0.2027325540540822,False
Retina,DNA_replication_GO0006260,mitochondrion_GO0005739,0.3610673587165988,False
Soleus,DNA_replication_GO0006260,mitochondrion_GO0005739,-0.6733868014788036,False
Spleen,DNA_replication_GO0006260,mitochondrion_GO0005739,0.2377118483575374,False
Spleen-distal,DNA_replication_GO0006260,mitochondrion_GO0005739,0.8157084095764378,False
Thymus,DNA_replication_GO0006260,mitochondrion_GO0005739,-0.17773759187341415,False
Tibialis anterior,DNA_replication_GO0006260,mitochondrion_GO0005739,0.0166682101337959,False
Adrenal gland,DNA_replication_GO0006260,mechanosensation_GO0050954,0.09922546936191912,False
Bone marrow,DNA_replication_GO0006260,mechanosensation_GO0050954,0.39007927877478754,False
Cecum,DNA_replication_GO0006260,mechanosensation_GO0050954,0.2027325540540822,False
Cerebellum,DNA_replication_GO0006260,mechanosensation_GO0050954,0.6183813135744636,False
Dorsal skin,DNA_replication_GO0006260,mechanosensation_GO0050954,0.5737818308052895,False
Extensor digitorum longus,DNA_replication_GO0006260,mechanosensation_GO0050954,0.4067554314049102,False
Eye,DNA_replication_GO0006260,mechanosensation_GO0050954,0.3915866661088325,False
Femoral lateral skin,DNA_replication_GO0006260,mechanosensation_GO0050954,0.36544375427139614,False
Gastrocnemius,DNA_replication_GO0006260,mechanosensation_GO0050954,0.5058004558392399,False
Heart / Heart right ventricle,DNA_replication_GO0006260,mechanosensation_GO0050954,0.7726795278747889,False
Kidney,DNA_replication_GO0006260,mechanosensation_GO0050954,0.7488924425995191,False
Left lobe of the liver,DNA_replication_GO0006260,mechanosensation_GO0050954,-0.24016561520596183,False
Liver,DNA_replication_GO0006260,mechanosensation_GO0050954,0.8142531433998077,False
Lung,DNA_replication_GO0006260,mechanosensation_GO0050954,-0.2819677245399696,False
Mammary gland,DNA_replication_GO0006260,mechanosensation_GO0050954,0.14030745261434424,False
Optic nerve,DNA_replication_GO0006260,mechanosensation_GO0050954,-0.42364893019360184,False
Quadriceps femoris,DNA_replication_GO0006260,mechanosensation_GO0050954,0.16823611831060645,False
Retina,DNA_replication_GO0006260,mechanosensation_GO0050954,-0.08752439873243743,False
Soleus,DNA_replication_GO0006260,mechanosensation_GO0050954,-0.16982875812824996,False
Spleen,DNA_replication_GO0006260,mechanosensation_GO0050954,-0.2377118483575374,False
Spleen-distal,DNA_replication_GO0006260,mechanosensation_GO0050954,1.3704200119626004,False
Thymus,DNA_replication_GO0006260,mechanosensation_GO0050954,0.07722826849717337,False
Tibialis anterior,DNA_replication_GO0006260,mechanosensation_GO0050954,-0.13413199329733966,False
Adrenal gland,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.8356844350822954,False
Bone marrow,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.45814536593707755,False
Cecum,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.6931471805599453,False
Cerebellum,DNA_replication_GO0006260,cytoskeleton_GO0005856,1.1989476363991853,False
Dorsal skin,DNA_replication_GO0006260,cytoskeleton_GO0005856,1.1309552466355106,False
Extensor digitorum longus,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.6081976621622465,False
Eye,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.49041462650586315,False
Femoral lateral skin,DNA_replication_GO0006260,cytoskeleton_GO0005856,1.0539397385001847,False
Gastrocnemius,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.7938882078264606,False
Heart / Heart right ventricle,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.638146732952781,False
Kidney,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.6582544395797355,False
Left lobe of the liver,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.026092876585285106,False
Liver,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.9321160590205232,False
Lung,DNA_replication_GO0006260,cytoskeleton_GO0005856,-0.6727915880314386,False
Mammary gland,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.14030745261434424,False
Optic nerve,DNA_replication_GO0006260,cytoskeleton_GO0005856,1.4722194895832204,False
Quadriceps femoris,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.40396134757618674,False
Retina,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.1494545675227822,False
Soleus,DNA_replication_GO0006260,cytoskeleton_GO0005856,1.1037936821858831,False
Spleen,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.5493061443340549,False
Spleen-distal,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.8853530300151113,False
Thymus,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.3925050358437558,False
Tibialis anterior,DNA_replication_GO0006260,cytoskeleton_GO0005856,0.571781838265188,False
Adrenal gland,DNA_replication_GO0006260,cell_death_GO0008219,0.3698335980974191,False
Bone marrow,DNA_replication_GO0006260,cell_death_GO0008219,0.45814536593707755,False
Cecum,DNA_replication_GO0006260,cell_death_GO0008219,0.8673005276940532,False
Cerebellum,DNA_replication_GO0006260,cell_death_GO0008219,1.1467263047153866,False
Dorsal skin,DNA_replication_GO0006260,cell_death_GO0008219,0.6090993106195174,False
Extensor digitorum longus,DNA_replication_GO0006260,cell_death_GO0008219,0.5398271874617478,False
Eye,DNA_replication_GO0006260,cell_death_GO0008219,0.5253494664861061,False
Femoral lateral skin,DNA_replication_GO0006260,cell_death_GO0008219,0.48470027859405174,False
Gastrocnemius,DNA_replication_GO0006260,cell_death_GO0008219,0.8853530300151113,False
Heart / Heart right ventricle,DNA_replication_GO0006260,cell_death_GO0008219,0.5697171415941824,False
Kidney,DNA_replication_GO0006260,cell_death_GO0008219,0.4905965198522263,False
Left lobe of the liver,DNA_replication_GO0006260,cell_death_GO0008219,0.08367298512304541,False
Liver,DNA_replication_GO0006260,cell_death_GO0008219,0.7737812543580065,False
Lung,DNA_replication_GO0006260,cell_death_GO0008219,0.14384103622589045,False
Mammary gland,DNA_replication_GO0006260,cell_death_GO0008219,0.7319262977328825,False
Optic nerve,DNA_replication_GO0006260,cell_death_GO0008219,0.5493061443340549,False
Quadriceps femoris,DNA_replication_GO0006260,cell_death_GO0008219,0.06676569631226131,False
Retina,DNA_replication_GO0006260,cell_death_GO0008219,0.020760002609093567,False
Soleus,DNA_replication_GO0006260,cell_death_GO0008219,0.7457572087377844,False
Spleen,DNA_replication_GO0006260,cell_death_GO0008219,0.2913026530800607,False
Spleen-distal,DNA_replication_GO0006260,cell_death_GO0008219,0.8853530300151113,False
Thymus,DNA_replication_GO0006260,cell_death_GO0008219,0.1675586114318767,False
Tibialis anterior,DNA_replication_GO0006260,cell_death_GO0008219,0.13413199329733966,False
Adrenal gland,DNA_templated_transcription_GO0006351,translation_GO0006412,0.17993918182813504,False
Bone marrow,DNA_templated_transcription_GO0006351,translation_GO0006412,0.14384103622589045,False
Cecum,DNA_templated_transcription_GO0006351,translation_GO0006412,1.4722194895832204,False
Cerebellum,DNA_templated_transcription_GO0006351,translation_GO0006412,0.571781838265188,False
Dorsal skin,DNA_templated_transcription_GO0006351,translation_GO0006412,1.3577151541999162,False
Extensor digitorum longus,DNA_templated_transcription_GO0006351,translation_GO0006412,-0.1878946699810239,False
Eye,DNA_templated_transcription_GO0006351,translation_GO0006412,0.6118877158110577,False
Femoral lateral skin,DNA_templated_transcription_GO0006351,translation_GO0006412,0.48470027859405174,False
Gastrocnemius,DNA_templated_transcription_GO0006351,translation_GO0006412,0.31953997964483477,False
Heart / Heart right ventricle,DNA_templated_transcription_GO0006351,translation_GO0006412,-0.521410464519847,False
Kidney,DNA_templated_transcription_GO0006351,translation_GO0006412,0.1382478074555329,False
Left lobe of the liver,DNA_templated_transcription_GO0006351,translation_GO0006412,-0.17390612834044353,False
Liver,DNA_templated_transcription_GO0006351,translation_GO0006412,-0.2770530660622265,False
Lung,DNA_templated_transcription_GO0006351,translation_GO0006412,-0.31556855288786645,False
Mammary gland,DNA_templated_transcription_GO0006351,translation_GO0006412,0.2537973015922721,False
Optic nerve,DNA_templated_transcription_GO0006351,translation_GO0006412,0.30951960420311175,False
Quadriceps femoris,DNA_templated_transcription_GO0006351,translation_GO0006412,0.0,False
Retina,DNA_templated_transcription_GO0006351,translation_GO0006412,0.39476158724030896,False
Soleus,DNA_templated_transcription_GO0006351,translation_GO0006412,0.36997879920196797,False
Spleen,DNA_templated_transcription_GO0006351,translation_GO0006412,0.11720035291942212,False
Spleen-distal,DNA_templated_transcription_GO0006351,translation_GO0006412,0.9101664208360555,False
Thymus,DNA_templated_transcription_GO0006351,translation_GO0006412,0.5375177790520563,False
Tibialis anterior,DNA_templated_transcription_GO0006351,translation_GO0006412,-0.033345687249336106,False
Adrenal gland,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.19815795672728817,False
Bone marrow,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,-0.08592512846332961,False
Cecum,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.10033534773107558,False
Cerebellum,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.48470027859405174,False
Dorsal skin,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.7968845109765518,False
Extensor digitorum longus,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.17682002012178918,False
Eye,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.29955911545583447,False
Femoral lateral skin,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.34657359027997264,False
Gastrocnemius,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.5697171415941824,False
Heart / Heart right ventricle,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,-0.9359010884507956,False
Kidney,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.11069523743307239,False
Left lobe of the liver,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,-0.46470734017551485,False
Liver,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,-0.32307056909200743,False
Lung,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,-0.24430773822016735,False
Mammary gland,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.03031231090821742,False
Optic nerve,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.2027325540540822,False
Quadriceps femoris,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.0166682101337959,False
Retina,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.8713821830136336,False
Soleus,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,-0.5336051955599834,False
Spleen,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.2554128118829953,False
Spleen-distal,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.9905007344332917,False
Thymus,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,0.09813995452233076,False
Tibialis anterior,DNA_templated_transcription_GO0006351,mitochondrion_GO0005739,-0.0166682101337959,False
Adrenal gland,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.6334738017436623,False
Bone marrow,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.6081976621622465,False
Cecum,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,1.4722194895832204,False
Cerebellum,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,1.4722194895832204,False
Dorsal skin,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,1.3334000163684174,False
Extensor digitorum longus,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.6183813135744636,False
Eye,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.5863601304109157,False
Femoral lateral skin,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.8353407688374095,False
Gastrocnemius,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.6560931944830845,False
Heart / Heart right ventricle,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.6931471805599453,False
Kidney,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,1.3697867239622246,False
Left lobe of the liver,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.5366326547903563,False
Liver,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.9283518760945032,False
Lung,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,1.0024886903711474,False
Mammary gland,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.2929508251031739,False
Optic nerve,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,-0.30951960420311175,False
Quadriceps femoris,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,-0.2913026530800607,False
Retina,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,1.0110071578977446,False
Soleus,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.5638601864130902,False
Spleen,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,1.0986122886681098,False
Spleen-distal,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,1.1156787918528388,False
Thymus,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.6462941992290234,False
Tibialis anterior,DNA_templated_transcription_GO0006351,mechanosensation_GO0050954,0.2732718531840349,False
Adrenal gland,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.49647530677203544,False
Bone marrow,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.023846421682628,False
Cecum,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.8673005276940532,False
Cerebellum,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.8673005276940532,False
Dorsal skin,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.3931910221860586,False
Extensor digitorum longus,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.9894855056581007,False
Eye,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.4263157149566588,False
Femoral lateral skin,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.6183813135744636,False
Gastrocnemius,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.3195286648076294,False
Heart / Heart right ventricle,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.2727656358022175,False
Kidney,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.6526529966167316,False
Left lobe of the liver,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.6004803769279722,False
Liver,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.0937578816046294,False
Lung,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.0130800875334498,False
Mammary gland,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.9359010884507956,False
Optic nerve,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,5.0,True
Quadriceps femoris,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.0986122886681098,False
Retina,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.5545304794304968,False
Soleus,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.9503425255251887,False
Spleen,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.1467263047153866,False
Spleen-distal,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.638572366496088,False
Thymus,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,0.9104410432371673,False
Tibialis anterior,DNA_templated_transcription_GO0006351,cytoskeleton_GO0005856,1.1467263047153866,False
Adrenal gland,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.8694584939268375,False
Bone marrow,DNA_templated_transcription_GO0006351,cell_death_GO0008219,1.023846421682628,False
Cecum,DNA_templated_transcription_GO0006351,cell_death_GO0008219,1.4722194895832204,False
Cerebellum,DNA_templated_transcription_GO0006351,cell_death_GO0008219,1.1989476363991853,False
Dorsal skin,DNA_templated_transcription_GO0006351,cell_death_GO0008219,1.355807633633353,False
Extensor digitorum longus,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.9032097088193699,False
Eye,DNA_templated_transcription_GO0006351,cell_death_GO0008219,1.4722194895832204,False
Femoral lateral skin,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.8047189562170501,False
Gastrocnemius,DNA_templated_transcription_GO0006351,cell_death_GO0008219,1.3195286648076294,False
Heart / Heart right ventricle,DNA_templated_transcription_GO0006351,cell_death_GO0008219,1.2294655816923699,False
Kidney,DNA_templated_transcription_GO0006351,cell_death_GO0008219,1.5243437663631014,False
Left lobe of the liver,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.9779426470560664,False
Liver,DNA_templated_transcription_GO0006351,cell_death_GO0008219,1.0841604155769353,False
Lung,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.8439813377732057,False
Mammary gland,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.7726795278747889,False
Optic nerve,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.8673005276940532,False
Quadriceps femoris,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.5947920334369182,False
Retina,DNA_templated_transcription_GO0006351,cell_death_GO0008219,1.4812900331185455,False
Soleus,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.752669613298348,False
Spleen,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.8673005276940532,False
Spleen-distal,DNA_templated_transcription_GO0006351,cell_death_GO0008219,1.7328679513998637,False
Thymus,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.7773547358310485,False
Tibialis anterior,DNA_templated_transcription_GO0006351,cell_death_GO0008219,0.9729550745276566,False
Adrenal gland,translation_GO0006412,mitochondrion_GO0005739,0.8439813377732057,False
