sample_column,sample_name_normalized,mouse_id,sample_status,isa_spaceflight_raw,isa_status_matches_analysis,sample_is_technical_replicate,Group,analysis_unit_id,accession,input_relative_path,mission_cluster,mission_source,api_mission_names,source_space_mission_raw,launch_mission_raw,launch_mission_conflict,sex,sex_raw,age_value_raw,age_unit_raw,age_raw,age_label,age_order_weeks,age_is_range,age_source_field,organism_raw,source_material_type,metadata_match_method,isa_source_table,metadata_zip_filename,metadata_zip_sha256,euthanasia_after_landing_days,euthanasia_timing_category,euthanasia_scope
RR7_KDN_GCrerun_75days_White_Rep4_GR32,RR7_KDN_GCrerun_75days_White_Rep4_GR32,GCRerun_32,Ground,Ground Control Rerun,TRUE,FALSE,Kidney,OSD-253__C3H_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
RR7_KDN_GCrerun_75days_White_Rep5_GR40,RR7_KDN_GCrerun_75days_White_Rep5_GR40,GCRerun_40,Ground,Ground Control Rerun,TRUE,FALSE,Kidney,OSD-253__C3H_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_KDN_FLT_75days_Rep1_F3,Mmus_C57-6J_KDN_FLT_75days_Rep1_F3,F3,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-253__C57BL_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_KDN_FLT_75days_Rep2_F7,Mmus_C57-6J_KDN_FLT_75days_Rep2_F7,F7,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-253__C57BL_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_KDN_FLT_75days_Rep3_F11,Mmus_C57-6J_KDN_FLT_75days_Rep3_F11,F11,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-253__C57BL_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_KDN_FLT_75days_Rep4_F15,Mmus_C57-6J_KDN_FLT_75days_Rep4_F15,F15,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-253__C57BL_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_KDN_FLT_75days_Rep5_F19,Mmus_C57-6J_KDN_FLT_75days_Rep5_F19,F19,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-253__C57BL_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
RR7_KDN_GCrerun_75days_White_Rep1_GR07,RR7_KDN_GCrerun_75days_White_Rep1_GR07,GCRerun_07,Ground,Ground Control Rerun,TRUE,FALSE,Kidney,OSD-253__C57BL_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
RR7_KDN_GCrerun_75days_White_Rep2_GR15,RR7_KDN_GCrerun_75days_White_Rep2_GR15,GCRerun_15,Ground,Ground Control Rerun,TRUE,FALSE,Kidney,OSD-253__C57BL_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
RR7_KDN_GCrerun_75days_White_Rep3_GR23,RR7_KDN_GCrerun_75days_White_Rep3_GR23,GCRerun_23,Ground,Ground Control Rerun,TRUE,FALSE,Kidney,OSD-253__C57BL_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
RR7_KDN_GCrerun_75days_White_Rep4_GR31,RR7_KDN_GCrerun_75days_White_Rep4_GR31,GCRerun_31,Ground,Ground Control Rerun,TRUE,FALSE,Kidney,OSD-253__C57BL_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
RR7_KDN_GCrerun_75days_White_Rep5_GR39,RR7_KDN_GCrerun_75days_White_Rep5_GR39,GCRerun_39,Ground,Ground Control Rerun,TRUE,FALSE,Kidney,OSD-253__C57BL_75,OSD-253,02_processed_data/osdr_processed/OSD-253/GLDS-253_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,Left kidney,exact ISA Sample Name,s_OSD-253.txt,OSD-253_metadata_GLDS-253-ISA.zip,205726506e1cdb779dfa5f73cff979df044c9ace1df2802994ce086b209bddcc,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_SKN_FLT_25days_Rep1_F1,Mmus_C57-6J_SKN_FLT_25days_Rep1_F1,F1,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_SKN_FLT_25days_Rep2_F5,Mmus_C57-6J_SKN_FLT_25days_Rep2_F5,F5,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_SKN_FLT_25days_Rep3_F9,Mmus_C57-6J_SKN_FLT_25days_Rep3_F9,F9,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_SKN_FLT_25days_Rep4_F13,Mmus_C57-6J_SKN_FLT_25days_Rep4_F13,F13,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_SKN_FLT_25days_Rep5_F17,Mmus_C57-6J_SKN_FLT_25days_Rep5_F17,F17,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_SKN_GC_25days_Rep1_G1,Mmus_C57-6J_SKN_GC_25days_Rep1_G1,GC1,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_SKN_GC_25days_Rep2_G5,Mmus_C57-6J_SKN_GC_25days_Rep2_G5,GC5,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_SKN_GC_25days_Rep3_G9,Mmus_C57-6J_SKN_GC_25days_Rep3_G9,GC9,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_SKN_GC_25days_Rep4_G13,Mmus_C57-6J_SKN_GC_25days_Rep4_G13,GC13,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C57-6J_SKN_GC_25days_Rep5_G17,Mmus_C57-6J_SKN_GC_25days_Rep5_G17,GC17,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_FLT_25days_Rep1_F2,Mmus_C3H-HeJ_SKN_FLT_25days_Rep1_F2,F2,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254__C3H_25,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_FLT_25days_Rep2_F6,Mmus_C3H-HeJ_SKN_FLT_25days_Rep2_F6,F6,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254__C3H_25,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_FLT_25days_Rep3_F10,Mmus_C3H-HeJ_SKN_FLT_25days_Rep3_F10,F10,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254__C3H_25,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_FLT_25days_Rep4_F14,Mmus_C3H-HeJ_SKN_FLT_25days_Rep4_F14,F14,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254__C3H_25,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_FLT_25days_Rep5_F18,Mmus_C3H-HeJ_SKN_FLT_25days_Rep5_F18,F18,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254__C3H_25,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_GC_25days_Rep1_G2,Mmus_C3H-HeJ_SKN_GC_25days_Rep1_G2,GC2,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254__C3H_25,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_GC_25days_Rep2_G6,Mmus_C3H-HeJ_SKN_GC_25days_Rep2_G6,GC6,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254__C3H_25,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_GC_25days_Rep3_G10,Mmus_C3H-HeJ_SKN_GC_25days_Rep3_G10,GC10,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254__C3H_25,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_GC_25days_Rep4_G14,Mmus_C3H-HeJ_SKN_GC_25days_Rep4_G14,GC14,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254__C3H_25,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_GC_25days_Rep5_G18,Mmus_C3H-HeJ_SKN_GC_25days_Rep5_G18,GC18,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254__C3H_25,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_FLT_75days_Rep1_F4,Mmus_C3H-HeJ_SKN_FLT_75days_Rep1_F4,F4,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254__C3H_75,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_FLT_75days_Rep2_F8,Mmus_C3H-HeJ_SKN_FLT_75days_Rep2_F8,F8,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254__C3H_75,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_FLT_75days_Rep3_F12,Mmus_C3H-HeJ_SKN_FLT_75days_Rep3_F12,F12,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254__C3H_75,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_FLT_75days_Rep4_F16,Mmus_C3H-HeJ_SKN_FLT_75days_Rep4_F16,F16,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254__C3H_75,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_FLT_75days_Rep5_F20,Mmus_C3H-HeJ_SKN_FLT_75days_Rep5_F20,F20,Flight,Space Flight,TRUE,FALSE,Dorsal skin,OSD-254__C3H_75,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_GC_75days_Rep1_G4,Mmus_C3H-HeJ_SKN_GC_75days_Rep1_G4,GC4,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254__C3H_75,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
Mmus_C3H-HeJ_SKN_GC_75days_Rep2_G8,Mmus_C3H-HeJ_SKN_GC_75days_Rep2_G8,GC8,Ground,Ground Control,TRUE,FALSE,Dorsal skin,OSD-254__C3H_75,OSD-254,02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,SpaceX-15,OSDR dataset API: single mission,SpaceX-15,,,FALSE,Female,Female,11,week,11 {week},11 wk,11,FALSE,Characteristics[Age at Launch],Mus musculus,dorsal skin,exact ISA Sample Name,s_OSD-254.txt,OSD-254_metadata_GLDS-254-ISA.zip,b661206ded20f5924d37408442f48b364d5b56150c903166c92b65914e84872f,,on_orbit,all flight (euthanized on the ISS)
