family,ensembl_id,display_symbol,all_source_symbols,mgi_id,set_01_Cecum,set_02_Femoral_skin,set_03_Bone_marrow,set_04_Spleen_distal,set_05_Retina,set_06_Heart_Heart_right_ventricle
down_tissues,ENSMUSG00000045210,Vcpip1,Vcpip1,MGI:1917925,1,1,1,1,1,1
down_tissues,ENSMUSG00000045409,Trim39,Trim39,MGI:1890659,1,1,1,1,1,1
down_tissues,ENSMUSG00000045482,Trrap,Trrap,MGI:2153272,1,1,1,1,1,1
down_tissues,ENSMUSG00000045671,Spred2,Spred2,MGI:2150019,1,1,1,1,1,1
down_tissues,ENSMUSG00000045751,Mms22l,Mms22l,MGI:2684980,1,1,1,1,1,1
down_tissues,ENSMUSG00000045867,Cradd,Cradd,MGI:1336168,1,1,1,1,1,1
down_tissues,ENSMUSG00000046010,Zfp830,Zfp830,MGI:1914233,1,1,1,1,1,1
down_tissues,ENSMUSG00000046101,Mcmdc2,Mcmdc2,MGI:3045334,1,1,1,1,1,1
down_tissues,ENSMUSG00000046295,Ankle1,Ankle1,MGI:1918775,1,1,1,1,1,1
down_tissues,ENSMUSG00000046591,Ticrr,Ticrr,MGI:1924261,1,1,1,1,1,1
down_tissues,ENSMUSG00000046707,Csnk2a2,Csnk2a2,MGI:88547,1,1,1,1,1,1
down_tissues,ENSMUSG00000046711,Hmga1,Hmga1,MGI:96160,1,1,1,1,1,1
down_tissues,ENSMUSG00000046791,Riox1,Riox1,MGI:1919202,1,1,1,1,1,1
down_tissues,ENSMUSG00000046806,Cyren,Cyren,MGI:1925662,1,1,1,1,1,1
down_tissues,ENSMUSG00000046873,Mbtps2,Mbtps2,MGI:2444506,1,1,1,1,1,1
down_tissues,ENSMUSG00000047281,Sfn,Sfn,MGI:1891831,1,1,1,1,1,1
down_tissues,ENSMUSG00000047284,Neurl4,Neurl4,MGI:1921092,1,1,1,1,1,1
down_tissues,ENSMUSG00000047617,Paxx,Paxx,MGI:2442831,1,1,1,1,1,1
down_tissues,ENSMUSG00000047757,Fancb,Fancb,MGI:2448558,1,1,1,1,1,1
down_tissues,ENSMUSG00000047777,Phf13,Phf13,MGI:2446217,1,1,1,1,1,1
down_tissues,ENSMUSG00000047989,Ino80c,Ino80c,MGI:2443014,1,1,1,1,1,1
down_tissues,ENSMUSG00000048000,Gigyf2,Gigyf2,MGI:2138584,1,1,1,1,1,1
down_tissues,ENSMUSG00000048602,Morc2b,Morc2b,MGI:3045293,1,1,1,0,1,1
down_tissues,ENSMUSG00000048668,Rhno1,Rhno1,MGI:1915315,1,1,1,1,1,1
down_tissues,ENSMUSG00000048756,Foxo3,Foxo3,MGI:1890081,1,1,1,1,1,1
down_tissues,ENSMUSG00000048930,Tada3,Tada3,MGI:1915724,1,1,1,1,1,1
down_tissues,ENSMUSG00000049327,Kmt5a,Kmt5a,MGI:1915206,1,1,1,1,1,1
down_tissues,ENSMUSG00000049502,Dtx3l,Dtx3l,MGI:2656973,1,1,1,1,1,1
down_tissues,ENSMUSG00000049717,Lig4,Lig4,MGI:1335098,1,1,1,1,1,1
down_tissues,ENSMUSG00000049728,Zfp668,Zfp668,MGI:2442943,1,1,1,1,1,1
down_tissues,ENSMUSG00000049734,Trex1,Trex1,MGI:1328317,1,1,1,1,1,1
down_tissues,ENSMUSG00000049932,H2ax,H2ax,MGI:102688,1,1,1,1,1,1
down_tissues,ENSMUSG00000051220,Ercc6l,Ercc6l,MGI:2654144,1,1,1,1,1,1
down_tissues,ENSMUSG00000051235,Gen1,Gen1,MGI:2443149,1,1,1,1,1,1
down_tissues,ENSMUSG00000051238,Swsap1,Swsap1,MGI:1914212,1,1,1,1,1,1
down_tissues,ENSMUSG00000051278,Zgrf1,Zgrf1,MGI:1918893,1,1,1,1,1,1
down_tissues,ENSMUSG00000051316,Taf7,Taf7,MGI:1346348,1,1,1,1,1,1
down_tissues,ENSMUSG00000051355,Commd1,Commd1,MGI:109474,1,1,1,1,1,1
down_tissues,ENSMUSG00000051455,Meioc,Meioc,MGI:2686410,0,1,1,0,1,1
down_tissues,ENSMUSG00000051675,Trim32,Trim32,MGI:1917057,1,1,1,1,1,1
down_tissues,ENSMUSG00000051768,Xrcc1,Xrcc1,MGI:99137,1,1,1,1,1,1
down_tissues,ENSMUSG00000051977,Prdm9,Prdm9,MGI:2384854,1,1,1,1,1,1
down_tissues,ENSMUSG00000052139,Babam2,Babam2,MGI:1333875,1,1,1,1,1,1
down_tissues,ENSMUSG00000052144,Ppp4r2,Ppp4r2,MGI:3027896,1,1,1,1,1,1
down_tissues,ENSMUSG00000052293,Taf9,Taf9,MGI:1888697,1,1,1,1,1,1
down_tissues,ENSMUSG00000052406,Rexo4,Rexo4,MGI:2684957,1,1,1,1,1,1
down_tissues,ENSMUSG00000052525,Spdya,Spdya,MGI:1918141,1,1,1,1,1,1
down_tissues,ENSMUSG00000052616,Terb1,Terb1,MGI:2443187,1,1,1,1,1,1
down_tissues,ENSMUSG00000052926,Rnaseh2a,Rnaseh2a,MGI:1916974,1,1,1,1,1,1
down_tissues,ENSMUSG00000052934,Fbxo31,Fbxo31,MGI:1354708,1,1,1,1,1,1
down_tissues,ENSMUSG00000053110,Yap1,Yap1,MGI:103262,1,1,1,1,1,1
down_tissues,ENSMUSG00000053134,Supt7l,Supt7l,MGI:1919445,1,1,1,1,1,1
down_tissues,ENSMUSG00000053175,Bcl3,Bcl3,MGI:88140,1,1,1,1,1,1
down_tissues,ENSMUSG00000053436,Mapk14,Mapk14,MGI:1346865,1,1,1,1,1,1
down_tissues,ENSMUSG00000053914,Kdm4d,Kdm4d,MGI:3606484,1,1,1,1,1,1
down_tissues,ENSMUSG00000054051,Ercc6,Ercc6,MGI:1100494,1,1,1,1,1,1
down_tissues,ENSMUSG00000054115,Skp2,Skp2,MGI:1351663,1,1,1,1,1,1
down_tissues,ENSMUSG00000054387,Mdm4,Mdm4;mMDM4/iso:1,MGI:107934,1,1,1,1,1,1
down_tissues,ENSMUSG00000054580,Pla2r1,Pla2r1,MGI:102468,1,1,1,1,1,1
down_tissues,ENSMUSG00000054611,Kdm2a,Kdm2a,MGI:1354736,1,1,1,1,1,1
down_tissues,ENSMUSG00000054612,Mgmt,Mgmt,MGI:96977,1,1,1,1,1,1
down_tissues,ENSMUSG00000055024,Ep300,Ep300,MGI:1276116,1,1,1,1,1,1
down_tissues,ENSMUSG00000055884,Fancm,Fancm,MGI:2442306,1,1,1,1,1,1
down_tissues,ENSMUSG00000055932,Fto,Fto,MGI:1347093,1,1,1,1,1,1
down_tissues,ENSMUSG00000056216,Cebpg,Cebpg,MGI:104982,1,1,1,1,1,1
down_tissues,ENSMUSG00000056394,Lig1,Lig1,MGI:101789,1,1,1,1,1,1
down_tissues,ENSMUSG00000056758,Hmga2,Hmga2,MGI:101761,1,1,1,1,1,1
down_tissues,ENSMUSG00000056820,Tsnax,Tsnax,MGI:1855672,1,1,1,1,1,1
down_tissues,ENSMUSG00000056899,Immp2l,Immp2l,MGI:2135611,1,1,1,1,1,1
down_tissues,ENSMUSG00000057113,Npm1,Npm1,MGI:106184,1,1,1,1,1,1
down_tissues,ENSMUSG00000057329,Bcl2,Bcl2,MGI:88138,1,1,1,1,1,1
down_tissues,ENSMUSG00000057406,Nsd2,Nsd2,MGI:1276574,1,1,1,1,1,1
down_tissues,ENSMUSG00000057649,Brd9,Brd9,MGI:2145317,1,1,1,1,1,1
down_tissues,ENSMUSG00000057789,Bak1,Bak1,MGI:1097161,1,1,1,1,1,1
down_tissues,ENSMUSG00000058298,Mcm9,Mcm9,MGI:1918817,1,1,1,1,1,1
down_tissues,ENSMUSG00000058301,Upf1,Upf1,MGI:107995,1,1,1,1,1,1
down_tissues,ENSMUSG00000058317,Ube2e2,Ube2e2,MGI:2384997,1,1,1,1,1,1
down_tissues,ENSMUSG00000058594,Fbh1,Fbh1,MGI:1354699,1,1,1,1,1,1
down_tissues,ENSMUSG00000058761,Rnf169,Rnf169,MGI:1920257,1,1,1,1,1,1
down_tissues,ENSMUSG00000059060,Rad51b,Rad51b,MGI:1099436,1,1,1,1,1,1
down_tissues,ENSMUSG00000059263,Usp47,Usp47,MGI:1922246,1,1,1,1,1,1
down_tissues,ENSMUSG00000059323,Tonsl,Tonsl,MGI:1919999,1,1,1,1,1,1
down_tissues,ENSMUSG00000059474,Mbtd1,Mbtd1,MGI:2143977,1,1,1,1,1,1
down_tissues,ENSMUSG00000059518,Znhit1,Znhit1,MGI:1917353,1,1,1,1,1,1
down_tissues,ENSMUSG00000059552,Trp53,Trp53,MGI:98834,1,1,1,1,1,1
down_tissues,ENSMUSG00000059586,Nsmce2,Nsmce2,MGI:1915751,1,1,1,1,1,1
down_tissues,ENSMUSG00000059772,Slx1b,Slx1b,MGI:1915220,1,1,1,1,1,1
down_tissues,ENSMUSG00000059851,Kmt5c,Kmt5c,MGI:2385262,1,1,1,1,1,1
down_tissues,ENSMUSG00000059923,Grb2,Grb2,MGI:95805,1,1,1,1,1,1
down_tissues,ENSMUSG00000059981,Taok2,Taok2,MGI:1915919,1,1,1,1,1,1
down_tissues,ENSMUSG00000059995,Atxn7l3,Atxn7l3,MGI:3036270,1,1,1,1,1,1
down_tissues,ENSMUSG00000060126,Tpt1,Tpt1,MGI:104890,1,1,1,1,1,1
down_tissues,ENSMUSG00000060657,Marf1,Marf1,MGI:2444505,1,1,1,1,1,1
down_tissues,ENSMUSG00000060862,Zbtb40,Zbtb40,MGI:2682254,1,1,1,1,1,1
down_tissues,ENSMUSG00000060938,Rpl26,Rpl26,MGI:106022,1,1,1,1,1,1
down_tissues,ENSMUSG00000061175,Fnip2,Fnip2,MGI:2683054,1,1,1,1,1,1
down_tissues,ENSMUSG00000061207,Whr1,Whr1,MGI:1860085,1,1,1,1,1,1
down_tissues,ENSMUSG00000061288,Taok3,Taok3,MGI:3041177,1,1,1,1,1,1
down_tissues,ENSMUSG00000061353,Cxcl12,Cxcl12,MGI:103556,1,1,1,1,1,1
down_tissues,ENSMUSG00000061356,Nuggc,Nuggc,MGI:2685446,1,1,1,1,1,1
down_tissues,ENSMUSG00000061436,Hipk2,Hipk2,MGI:1314872,1,1,1,1,1,1
down_tissues,ENSMUSG00000061589,Dot1l,Dot1l,MGI:2143886,1,1,1,1,1,1
down_tissues,ENSMUSG00000061607,Mdc1,Mdc1,MGI:3525201,1,1,1,1,1,1
down_tissues,ENSMUSG00000061755,Bod1l,Bod1l,MGI:2444804,1,1,1,1,1,1
down_tissues,ENSMUSG00000061759,Dcph1,Dcph1,MGI:1920669,1,1,1,1,1,1
down_tissues,ENSMUSG00000062270,Morf4l1,Morf4l1,MGI:1096551,1,1,1,1,1,1
down_tissues,ENSMUSG00000062762,Ei24,Ei24,MGI:108090,1,1,1,1,1,1
down_tissues,ENSMUSG00000062783,Csprs,Csprs,MGI:1891441,1,1,1,1,1,1
down_tissues,ENSMUSG00000062906,Hdac10,Hdac10,MGI:2158340,1,1,1,1,1,1
down_tissues,ENSMUSG00000063065,Mapk3,Mapk3,MGI:1346859,1,1,1,1,1,1
down_tissues,ENSMUSG00000063268,Parp10,Parp10,MGI:3712326,1,1,1,1,1,1
down_tissues,ENSMUSG00000063358,Mapk1,Mapk1,MGI:1346858,1,1,1,1,1,1
down_tissues,ENSMUSG00000063704,Mapk15,Mapk15,MGI:2652894,1,1,0,0,1,1
down_tissues,ENSMUSG00000063870,Chd4,Chd4,MGI:1344380,1,1,1,1,1,1
down_tissues,ENSMUSG00000064090,Vrk2,Vrk2,MGI:1917172,1,1,1,1,1,1
down_tissues,ENSMUSG00000064289,Tank,Tank,MGI:107676,1,1,1,1,1,1
down_tissues,ENSMUSG00000066415,Msl2,Msl2,MGI:1925103,1,1,1,1,1,1
down_tissues,ENSMUSG00000066440,Zfyve26,Zfyve26,MGI:1924767,1,1,1,1,1,1
down_tissues,ENSMUSG00000066551,Hmgb1,Hmgb1,MGI:96113,1,1,1,1,1,1
down_tissues,ENSMUSG00000067215,Usp51,Usp51,MGI:3588217,1,1,1,1,1,1
down_tissues,ENSMUSG00000067873,Htatsf1,Htatsf1,MGI:1919709,1,1,1,1,1,1
down_tissues,ENSMUSG00000068205,Macrod2,Macrod2,MGI:1920149,1,1,1,1,1,1
down_tissues,ENSMUSG00000068264,Ap5s1,Ap5s1,MGI:1916846,1,1,1,1,1,1
down_tissues,ENSMUSG00000068329,Htra2,Htra2,MGI:1928676,1,1,1,1,1,1
down_tissues,ENSMUSG00000069053,Uba1y,Uba1y,MGI:98891,0,0,0,0,1,0
down_tissues,ENSMUSG00000069495,Epc2,Epc2,MGI:1278321,1,1,1,1,1,1
down_tissues,ENSMUSG00000070348,Ccnd1,Ccnd1,MGI:88313,1,1,1,1,1,1
down_tissues,ENSMUSG00000070520,Nsmce3,Nsmce3,MGI:1913897,1,1,1,1,1,1
down_tissues,ENSMUSG00000073435,Nme3,Nme3,MGI:1930182,1,1,1,1,1,1
down_tissues,ENSMUSG00000073436,Eme2,Eme2,MGI:1919889,1,1,1,1,1,1
down_tissues,ENSMUSG00000073489,Ifi204,Ifi204,MGI:96429,1,1,1,1,1,1
down_tissues,ENSMUSG00000073684,Faap20,Faap20,MGI:1914763,1,1,1,1,1,1
down_tissues,ENSMUSG00000073705,Cenps,Cenps,MGI:1917178,1,1,1,1,1,1
down_tissues,ENSMUSG00000074037,Mc1r,Mc1r,MGI:99456,1,1,1,0,1,1
down_tissues,ENSMUSG00000074698,Csnk2a1,Csnk2a1,MGI:88543,1,1,1,1,1,1
down_tissues,ENSMUSG00000074704,Rad21l,Rad21l,MGI:3652039,1,0,0,0,1,0
down_tissues,ENSMUSG00000074781,Ube2n,Ube2n,MGI:1934835,1,1,1,1,1,1
down_tissues,ENSMUSG00000076430,Hus1b,Hus1b,MGI:2671003,1,1,1,1,1,1
down_tissues,ENSMUSG00000076431,Sox4,Sox4,MGI:98366,1,1,1,1,1,1
down_tissues,ENSMUSG00000078348,Sf3b5,Sf3b5,MGI:1913375,1,1,1,1,1,1
down_tissues,ENSMUSG00000078521,Aunip,Aunip,MGI:1917135,1,1,1,1,1,1
down_tissues,ENSMUSG00000078619,Smarcd2,Smarcd2,MGI:1933621,1,1,1,1,1,1
down_tissues,ENSMUSG00000078671,Chd2,Chd2,MGI:2448567,1,1,1,1,1,1
down_tissues,ENSMUSG00000078773,Rad54b,Rad54b,MGI:3605986,1,1,1,1,1,1
down_tissues,ENSMUSG00000078816,Prkcg,Prkcg,MGI:97597,1,1,1,1,1,1
down_tissues,ENSMUSG00000078851,H2ac25,H2ac25,MGI:2448458,1,1,1,1,1,1
down_tissues,ENSMUSG00000078923,Ube2v1,Ube2v1,MGI:1913839,1,1,1,1,1,1
down_tissues,ENSMUSG00000079036,Alkbh1,Alkbh1,MGI:2384034,1,1,1,1,1,1
down_tissues,ENSMUSG00000079109,Pms2,Pms2,MGI:104288,1,1,1,1,1,1
down_tissues,ENSMUSG00000079235,Ccdc13,Ccdc13,MGI:1920144,1,1,1,1,1,1
down_tissues,ENSMUSG00000079513,Ppp4r3c2,Ppp4r3c2,MGI:3588287,0,0,0,0,0,0
down_tissues,ENSMUSG00000089682,Bcl2l2,Bcl2l2,MGI:108052,1,1,1,1,1,1
down_tissues,ENSMUSG00000089960,Ugt1a1,Ugt1a1,MGI:98898,1,1,1,0,1,1
down_tissues,ENSMUSG00000090083,Rnf8,Rnf8,MGI:1929069,1,1,1,1,1,1
down_tissues,ENSMUSG00000090112,Shprh,Shprh,MGI:1917581,1,1,1,1,1,1
down_tissues,ENSMUSG00000091736,Yy2,Yy2,MGI:3837947,1,1,1,1,1,1
down_tissues,ENSMUSG00000091971,Hspa1a,Hspa1a,MGI:96244,1,1,1,1,1,1
down_tissues,ENSMUSG00000092118,Fancf,Fancf,MGI:3689889,1,1,1,1,1,1
down_tissues,ENSMUSG00000092622,Khdc3,Khdc3,MGI:1914241,1,1,1,1,1,1
down_tissues,ENSMUSG00000095789,Nupr2,Nupr2,MGI:1923099,1,1,1,1,1,1
down_tissues,ENSMUSG00000096458,Moap1,Moap1,MGI:1915555,1,1,1,0,1,1
down_tissues,ENSMUSG00000096472,Cdkn2d,Cdkn2d,MGI:105387,1,1,1,1,1,1
down_tissues,ENSMUSG00000099974,Bcl2a1d,Bcl2a1d,MGI:1278325,1,1,1,1,1,1
down_tissues,ENSMUSG00000100254,Trpc2,Trpc2,MGI:109527,1,1,1,0,1,1
down_tissues,ENSMUSG00000100937,Nscme3l,Nscme3l,MGI:1922805,1,1,1,1,1,1
down_tissues,ENSMUSG00000102037,Bcl2a1a,Bcl2a1a,MGI:102687,1,1,1,1,1,1
down_tissues,ENSMUSG00000108981,Bend2,Bend2,MGI:3705232,0,0,0,0,0,1
down_tissues,ENSMUSG00000109324,Prmt1,Prmt1,MGI:107846,1,1,1,1,1,1
down_tissues,ENSMUSG00000109864,Eid3,Eid3,MGI:1913591,1,1,1,1,1,1
down_tissues,ENSMUSG00000112039,Brcc3dc,Brcc3dc,MGI:3647286,1,0,0,1,1,0
down_tissues,ENSMUSG00000112495,Cdc5lrt9,Cdc5lrt9,MGI:3644213,1,0,0,0,1,0
down_tissues,ENSMUSG00000112781,Cdc5lrt8,Cdc5lrt8,MGI:3647143,0,0,0,0,0,0
down_tissues,ENSMUSG00000112920,Spata22,Spata22,MGI:2685728,1,1,0,0,1,1
down_tissues,ENSMUSG00000115338,Pnp,Pnp,MGI:97365,1,1,1,1,1,1
down_tissues,ENSMUSG00000118537,Shld3,Shld3,MGI:6194609,1,0,1,1,1,1
down_tissues,ENSMUSG00000121977,Gcna,Gcna,MGI:105113,0,0,0,0,0,0
